subID	Model	randi	scl0	eta0	Mp0	wp0	scl	eta	Mp	wp	nll	nllsd	success	iterations
3.000000	1.000000	23.000000	1.018859	0.291537	1.000000	1.000000	0.302060	0.180264	1.000000	1.000000	183.310267	1.367812	2.000000	18.000000
3.000000	1.000000	26.000000	1.023885	0.283775	1.000000	1.000000	0.200006	0.179825	1.000000	1.000000	182.275293	0.978707	1.000000	24.000000
3.000000	1.000000	34.000000	0.961804	0.243537	1.000000	1.000000	0.589060	0.189802	1.000000	1.000000	185.134256	0.978187	2.000000	19.000000
3.000000	1.000000	2.000000	1.049722	0.197246	1.000000	1.000000	0.219035	0.197604	1.000000	1.000000	181.413338	0.102623	2.000000	19.000000
3.000000	1.000000	10.000000	0.989112	0.398526	1.000000	1.000000	0.201044	0.194666	1.000000	1.000000	181.062811	0.120739	1.000000	27.000000
3.000000	1.000000	6.000000	0.996872	0.115093	1.000000	1.000000	0.201430	0.194635	1.000000	1.000000	181.295739	0.139343	1.000000	24.000000
3.000000	1.000000	17.000000	0.918185	0.369658	1.000000	1.000000	0.255566	0.182764	1.000000	1.000000	181.456815	0.152124	1.000000	25.000000
3.000000	1.000000	22.000000	0.991810	0.300324	1.000000	1.000000	0.687903	0.192775	1.000000	1.000000	185.659082	0.122603	2.000000	29.000000
3.000000	1.000000	7.000000	1.099655	0.149439	1.000000	1.000000	0.200000	0.189094	1.000000	1.000000	182.500931	1.003705	2.000000	24.000000
3.000000	1.000000	4.000000	0.924400	0.204241	1.000000	1.000000	0.200000	0.194833	1.000000	1.000000	181.501626	0.120819	1.000000	25.000000
3.000000	1.000000	16.000000	0.981621	0.292482	1.000000	1.000000	0.200001	0.192418	1.000000	1.000000	181.216670	0.117253	1.000000	30.000000
3.000000	1.000000	39.000000	1.055255	0.182085	1.000000	1.000000	0.201353	0.202260	1.000000	1.000000	181.903062	0.110842	1.000000	38.000000
3.000000	1.000000	37.000000	0.900698	0.244733	1.000000	1.000000	0.200002	0.190230	1.000000	1.000000	182.338925	0.996957	1.000000	27.000000
3.000000	1.000000	30.000000	0.990071	0.228099	1.000000	1.000000	0.201545	0.198268	1.000000	1.000000	181.406177	0.127177	1.000000	36.000000
3.000000	1.000000	15.000000	0.912408	0.163795	1.000000	1.000000	0.827298	0.173948	1.000000	1.000000	188.108370	0.999709	1.000000	34.000000
3.000000	2.000000	37.000000	0.998045	0.295286	1.000000	1.000000	0.200024	0.182288	1.000000	1.000000	181.285459	0.099903	2.000000	12.000000
3.000000	2.000000	14.000000	1.095591	0.356126	1.000000	1.000000	0.258289	0.184631	1.000000	1.000000	181.864628	0.118014	2.000000	14.000000
3.000000	2.000000	39.000000	1.036740	0.307651	1.000000	1.000000	0.200098	0.187451	1.000000	1.000000	182.441406	1.041144	2.000000	12.000000
3.000000	2.000000	21.000000	1.073477	0.321487	1.000000	1.000000	0.200024	0.188330	1.000000	1.000000	182.504777	1.016114	2.000000	13.000000
3.000000	2.000000	7.000000	0.958862	0.346728	1.000000	1.000000	0.231909	0.205652	1.000000	1.000000	182.548720	0.131188	2.000000	13.000000
3.000000	2.000000	10.000000	1.005830	0.366837	1.000000	1.000000	0.200006	0.199298	1.000000	1.000000	181.862144	0.094616	2.000000	12.000000
3.000000	2.000000	29.000000	1.003716	0.363772	1.000000	1.000000	0.200002	0.190804	1.000000	1.000000	181.546298	0.154497	2.000000	13.000000
3.000000	2.000000	22.000000	1.002925	0.397742	1.000000	1.000000	0.293555	0.188770	1.000000	1.000000	181.998696	0.156236	2.000000	12.000000
3.000000	2.000000	2.000000	1.086953	0.274026	1.000000	1.000000	0.200098	0.180859	1.000000	1.000000	183.683562	1.383079	2.000000	12.000000
3.000000	2.000000	27.000000	0.922973	0.196318	1.000000	1.000000	0.404199	0.181592	1.000000	1.000000	184.108503	0.980518	2.000000	13.000000
3.000000	2.000000	40.000000	1.001873	0.336340	1.000000	1.000000	0.200024	0.180603	1.000000	1.000000	183.508568	1.387402	2.000000	12.000000
3.000000	2.000000	36.000000	0.981375	0.191427	1.000000	1.000000	0.752795	0.179732	1.000000	1.000000	189.942243	1.001832	2.000000	14.000000
3.000000	2.000000	38.000000	1.087250	0.346446	1.000000	1.000000	0.206252	0.197717	1.000000	1.000000	181.972305	0.146265	2.000000	16.000000
3.000000	2.000000	32.000000	1.019973	0.123765	1.000000	1.000000	0.934025	0.167056	1.000000	1.000000	192.501934	0.119728	2.000000	16.000000
3.000000	2.000000	15.000000	1.042608	0.123787	1.000000	1.000000	0.200847	0.200454	1.000000	1.000000	181.985802	0.127931	2.000000	16.000000
3.000000	2.000000	16.000000	1.069146	0.271782	1.000000	1.000000	0.202711	0.192388	1.000000	1.000000	181.400388	0.125592	2.000000	15.000000
3.000000	2.000000	25.000000	1.004584	0.144080	1.000000	1.000000	0.200133	0.192057	1.000000	1.000000	181.656088	0.128369	2.000000	14.000000
3.000000	2.000000	31.000000	1.002220	0.314920	1.000000	1.000000	0.200098	0.194043	1.000000	1.000000	181.702287	0.143849	2.000000	19.000000
3.000000	2.000000	35.000000	1.026791	0.198940	1.000000	1.000000	0.200002	0.182153	1.000000	1.000000	182.536270	1.000802	2.000000	17.000000
3.000000	2.000000	9.000000	0.992679	0.244542	1.000000	1.000000	0.274943	0.189510	1.000000	1.000000	181.819685	0.131533	2.000000	17.000000
3.000000	2.000000	28.000000	1.080660	0.272249	1.000000	1.000000	0.200437	0.185399	1.000000	1.000000	182.562948	0.973532	2.000000	15.000000
3.000000	2.000000	24.000000	0.957235	0.345090	1.000000	1.000000	0.362938	0.189603	1.000000	1.000000	182.614973	0.117938	2.000000	18.000000
3.000000	2.000000	23.000000	1.083097	0.336730	1.000000	1.000000	0.200000	0.186341	1.000000	1.000000	181.543240	0.129410	2.000000	18.000000
3.000000	2.000000	11.000000	0.986718	0.169042	1.000000	1.000000	0.200000	0.196549	1.000000	1.000000	181.787333	0.133900	2.000000	18.000000
3.000000	2.000000	19.000000	0.901716	0.164956	1.000000	1.000000	0.200000	0.200516	1.000000	1.000000	181.854204	0.108402	2.000000	18.000000
3.000000	2.000000	18.000000	0.932040	0.199492	1.000000	1.000000	0.948677	0.167376	1.000000	1.000000	192.779760	0.160549	2.000000	21.000000
3.000000	2.000000	3.000000	0.981187	0.238733	1.000000	1.000000	0.205686	0.180308	1.000000	1.000000	181.502269	0.159758	2.000000	22.000000
3.000000	2.000000	13.000000	1.009112	0.120576	1.000000	1.000000	0.217804	0.191212	1.000000	1.000000	181.875391	0.123193	1.000000	19.000000
3.000000	2.000000	17.000000	1.073433	0.214817	1.000000	1.000000	0.200000	0.192825	1.000000	1.000000	181.847724	0.139033	1.000000	24.000000
3.000000	2.000000	1.000000	0.989189	0.218760	1.000000	1.000000	0.200000	0.202872	1.000000	1.000000	182.294332	0.096377	1.000000	27.000000
3.000000	2.000000	5.000000	0.914001	0.376721	1.000000	1.000000	0.251211	0.172966	1.000000	1.000000	187.421619	2.154991	1.000000	25.000000
3.000000	2.000000	12.000000	1.091474	0.294193	1.000000	1.000000	0.200000	0.192664	1.000000	1.000000	181.613179	0.129936	1.000000	21.000000
3.000000	2.000000	20.000000	0.954647	0.318106	1.000000	1.000000	0.571750	0.183156	1.000000	1.000000	185.647894	0.148225	1.000000	30.000000
3.000000	2.000000	8.000000	0.968471	0.336280	1.000000	1.000000	0.955361	0.200528	1.000000	1.000000	194.561519	0.102052	1.000000	20.000000
3.000000	2.000000	6.000000	1.039517	0.187095	1.000000	1.000000	0.200007	0.199755	1.000000	1.000000	181.749695	0.136985	1.000000	26.000000
3.000000	2.000000	30.000000	0.975015	0.186300	1.000000	1.000000	0.991484	0.180642	1.000000	1.000000	194.387334	0.128517	1.000000	29.000000
3.000000	2.000000	33.000000	0.950123	0.288753	1.000000	1.000000	0.742600	0.171848	1.000000	1.000000	191.533701	1.599742	1.000000	28.000000
3.000000	2.000000	4.000000	1.085765	0.152217	1.000000	1.000000	0.232495	0.186902	1.000000	1.000000	182.699399	0.997189	1.000000	37.000000
3.000000	2.000000	34.000000	1.039931	0.295908	1.000000	1.000000	0.200006	0.203465	1.000000	1.000000	182.210737	0.144817	1.000000	37.000000
3.000000	2.000000	26.000000	1.090829	0.396181	1.000000	1.000000	0.202456	0.202842	1.000000	1.000000	182.275811	0.146294	1.000000	34.000000
4.000000	1.000000	15.000000	1.077925	0.202007	1.000000	1.000000	1.073633	0.136035	1.000000	1.000000	131.377376	0.125170	2.000000	11.000000
4.000000	1.000000	21.000000	0.906286	0.301979	1.000000	1.000000	1.134790	0.134726	1.000000	1.000000	131.518777	0.155316	2.000000	11.000000
4.000000	1.000000	12.000000	0.995905	0.130075	1.000000	1.000000	0.844531	0.145703	1.000000	1.000000	132.204777	0.126080	2.000000	11.000000
4.000000	1.000000	8.000000	0.955623	0.283641	1.000000	1.000000	1.300146	0.130945	1.000000	1.000000	131.087494	0.130420	2.000000	11.000000
4.000000	1.000000	31.000000	1.080433	0.280054	1.000000	1.000000	1.034961	0.142480	1.000000	1.000000	131.787279	0.132517	2.000000	12.000000
4.000000	1.000000	40.000000	0.926932	0.189923	1.000000	1.000000	1.025977	0.137207	1.000000	1.000000	131.522013	0.088131	2.000000	11.000000
4.000000	1.000000	39.000000	0.986301	0.139026	1.000000	1.000000	1.277477	0.126896	1.000000	1.000000	131.341139	0.138915	2.000000	11.000000
4.000000	1.000000	29.000000	0.982692	0.330852	1.000000	1.000000	1.024805	0.138965	1.000000	1.000000	131.913542	0.128606	2.000000	14.000000
4.000000	1.000000	36.000000	0.930875	0.389662	1.000000	1.000000	1.410095	0.125303	1.000000	1.000000	131.862861	1.006735	2.000000	11.000000
4.000000	1.000000	27.000000	1.029714	0.210100	1.000000	1.000000	1.416912	0.136634	1.000000	1.000000	131.529902	0.124855	2.000000	12.000000
4.000000	1.000000	16.000000	1.018525	0.261687	1.000000	1.000000	1.473915	0.139402	1.000000	1.000000	131.819825	0.083978	2.000000	14.000000
4.000000	1.000000	3.000000	0.946388	0.146061	1.000000	1.000000	1.522687	0.134653	1.000000	1.000000	131.712955	0.104481	2.000000	13.000000
4.000000	1.000000	19.000000	1.089301	0.263014	1.000000	1.000000	1.523911	0.125273	1.000000	1.000000	131.044661	0.120201	2.000000	11.000000
4.000000	1.000000	13.000000	0.922467	0.378560	1.000000	1.000000	0.961803	0.133018	1.000000	1.000000	132.900680	1.019338	2.000000	11.000000
4.000000	1.000000	28.000000	1.049804	0.194375	1.000000	1.000000	1.264019	0.130414	1.000000	1.000000	131.312738	0.142867	2.000000	15.000000
4.000000	1.000000	38.000000	1.039930	0.369562	1.000000	1.000000	1.441354	0.124840	1.000000	1.000000	131.248626	0.132572	2.000000	11.000000
4.000000	1.000000	14.000000	0.905634	0.233560	1.000000	1.000000	0.943227	0.137381	1.000000	1.000000	131.923136	0.129617	2.000000	14.000000
4.000000	1.000000	32.000000	1.038014	0.340923	1.000000	1.000000	1.067969	0.148047	1.000000	1.000000	132.101950	0.102533	2.000000	15.000000
4.000000	1.000000	37.000000	1.041797	0.104064	1.000000	1.000000	1.394775	0.132446	1.000000	1.000000	131.275220	0.103936	2.000000	16.000000
4.000000	1.000000	2.000000	0.993158	0.126973	1.000000	1.000000	0.993164	0.126953	1.000000	1.000000	133.973902	1.386150	2.000000	11.000000
4.000000	1.000000	18.000000	1.062820	0.366340	1.000000	1.000000	1.243944	0.126891	1.000000	1.000000	131.417791	0.160692	2.000000	15.000000
4.000000	1.000000	25.000000	1.027043	0.117583	1.000000	1.000000	1.732017	0.134595	1.000000	1.000000	132.085394	0.103875	2.000000	14.000000
4.000000	1.000000	30.000000	0.929579	0.241452	1.000000	1.000000	1.435412	0.131006	1.000000	1.000000	131.348623	0.110910	2.000000	17.000000
4.000000	1.000000	5.000000	0.977682	0.115486	1.000000	1.000000	1.810992	0.111847	1.000000	1.000000	130.571292	0.133208	2.000000	17.000000
4.000000	1.000000	4.000000	1.057466	0.188850	1.000000	1.000000	1.427569	0.127491	1.000000	1.000000	131.370588	0.108517	2.000000	15.000000
4.000000	1.000000	34.000000	1.007803	0.248747	1.000000	1.000000	1.709802	0.123730	1.000000	1.000000	132.249903	1.057252	2.000000	11.000000
4.000000	1.000000	24.000000	0.922355	0.219696	1.000000	1.000000	1.151805	0.129938	1.000000	1.000000	132.351274	1.009092	2.000000	18.000000
4.000000	1.000000	22.000000	0.974858	0.251932	1.000000	1.000000	1.137398	0.137846	1.000000	1.000000	131.572274	0.111623	2.000000	19.000000
4.000000	1.000000	6.000000	0.959047	0.234918	1.000000	1.000000	1.287312	0.135548	1.000000	1.000000	131.368373	0.126584	2.000000	16.000000
4.000000	1.000000	1.000000	0.996575	0.373188	1.000000	1.000000	1.628326	0.118192	1.000000	1.000000	131.745470	0.980905	1.000000	21.000000
4.000000	1.000000	23.000000	1.017815	0.345321	1.000000	1.000000	1.444958	0.131252	1.000000	1.000000	131.307716	0.111393	2.000000	19.000000
4.000000	1.000000	20.000000	0.941816	0.163783	1.000000	1.000000	1.170404	0.126672	1.000000	1.000000	133.364077	1.387304	1.000000	20.000000
4.000000	1.000000	17.000000	1.038938	0.238572	1.000000	1.000000	0.649697	0.145173	1.000000	1.000000	132.588864	0.131916	1.000000	20.000000
4.000000	1.000000	10.000000	1.029975	0.107410	1.000000	1.000000	1.566769	0.130531	1.000000	1.000000	131.483900	0.114829	1.000000	23.000000
4.000000	1.000000	7.000000	0.900441	0.189240	1.000000	1.000000	1.781038	0.123172	1.000000	1.000000	131.111847	0.100487	2.000000	17.000000
4.000000	1.000000	9.000000	0.937185	0.166571	1.000000	1.000000	1.035095	0.147141	1.000000	1.000000	132.123516	0.125323	1.000000	25.000000
4.000000	1.000000	33.000000	0.915935	0.363954	1.000000	1.000000	0.967969	0.148047	1.000000	1.000000	132.261447	0.106039	1.000000	25.000000
4.000000	1.000000	35.000000	1.091387	0.356536	1.000000	1.000000	0.783000	0.147678	1.000000	1.000000	132.493493	0.099460	1.000000	27.000000
4.000000	1.000000	26.000000	0.996852	0.182464	1.000000	1.000000	1.417907	0.133843	1.000000	1.000000	131.497385	0.139513	1.000000	28.000000
4.000000	1.000000	11.000000	1.087529	0.255283	1.000000	1.000000	1.749663	0.115951	1.000000	1.000000	130.625704	0.125139	2.000000	28.000000
4.000000	2.000000	27.000000	1.069082	0.371719	1.000000	1.000000	1.127321	0.134053	1.000000	1.000000	131.355373	0.127384	2.000000	11.000000
4.000000	2.000000	32.000000	0.935795	0.216481	1.000000	1.000000	1.017773	0.126074	1.000000	1.000000	133.165704	1.376509	2.000000	11.000000
4.000000	2.000000	40.000000	1.031420	0.345598	1.000000	1.000000	1.091797	0.113989	1.000000	1.000000	138.315411	2.254441	2.000000	12.000000
4.000000	2.000000	16.000000	0.962479	0.224153	1.000000	1.000000	0.934570	0.143066	1.000000	1.000000	132.840536	0.997073	2.000000	12.000000
4.000000	2.000000	29.000000	0.903079	0.324018	1.000000	1.000000	1.302834	0.136678	1.000000	1.000000	131.537739	0.122240	2.000000	14.000000
4.000000	2.000000	11.000000	0.996389	0.171119	1.000000	1.000000	1.147656	0.135266	1.000000	1.000000	131.389173	0.094241	2.000000	11.000000
4.000000	2.000000	37.000000	1.006667	0.266456	1.000000	1.000000	1.059668	0.135083	1.000000	1.000000	133.354958	1.395055	2.000000	12.000000
4.000000	2.000000	35.000000	0.976173	0.278102	1.000000	1.000000	1.188770	0.135303	1.000000	1.000000	131.609929	0.113245	2.000000	13.000000
4.000000	2.000000	19.000000	0.933817	0.143865	1.000000	1.000000	1.129260	0.142197	1.000000	1.000000	131.869669	0.112655	2.000000	12.000000
4.000000	2.000000	15.000000	0.980968	0.338482	1.000000	1.000000	1.573366	0.105111	1.000000	1.000000	131.369350	0.969833	2.000000	14.000000
4.000000	2.000000	31.000000	0.998200	0.138978	1.000000	1.000000	1.044995	0.130762	1.000000	1.000000	131.707137	0.115943	2.000000	14.000000
4.000000	2.000000	28.000000	1.034156	0.248958	1.000000	1.000000	1.062750	0.136475	1.000000	1.000000	131.670577	0.145964	2.000000	13.000000
4.000000	2.000000	22.000000	1.035698	0.155237	1.000000	1.000000	1.339600	0.114868	1.000000	1.000000	132.597448	1.358828	2.000000	12.000000
4.000000	2.000000	36.000000	1.031599	0.382854	1.000000	1.000000	1.148207	0.137201	1.000000	1.000000	131.493485	0.116215	2.000000	15.000000
4.000000	2.000000	30.000000	0.916723	0.174131	1.000000	1.000000	1.255426	0.132593	1.000000	1.000000	131.351108	0.130164	2.000000	13.000000
4.000000	2.000000	7.000000	0.939391	0.306782	1.000000	1.000000	1.997168	0.050708	1.000000	1.000000	131.951623	1.640882	2.000000	12.000000
4.000000	2.000000	24.000000	0.948580	0.162207	1.000000	1.000000	1.018872	0.128098	1.000000	1.000000	134.525225	1.653635	2.000000	15.000000
4.000000	2.000000	23.000000	0.989226	0.361290	1.000000	1.000000	1.323148	0.122751	1.000000	1.000000	132.145630	0.983064	2.000000	13.000000
4.000000	2.000000	9.000000	1.062392	0.304134	1.000000	1.000000	0.952292	0.136400	1.000000	1.000000	131.908803	0.125880	2.000000	15.000000
4.000000	2.000000	39.000000	1.033839	0.110719	1.000000	1.000000	1.399652	0.129626	1.000000	1.000000	131.335306	0.087945	2.000000	14.000000
4.000000	2.000000	18.000000	1.060574	0.231798	1.000000	1.000000	1.873466	0.129908	1.000000	1.000000	133.596299	0.098687	2.000000	17.000000
4.000000	2.000000	3.000000	1.039042	0.104876	1.000000	1.000000	1.190360	0.137420	1.000000	1.000000	131.682535	0.111154	2.000000	16.000000
4.000000	2.000000	6.000000	1.006430	0.198113	1.000000	1.000000	1.321348	0.145970	1.000000	1.000000	132.735129	0.093792	2.000000	17.000000
4.000000	2.000000	33.000000	0.924844	0.158303	1.000000	1.000000	0.957031	0.135522	1.000000	1.000000	132.689520	0.993731	2.000000	13.000000
4.000000	2.000000	21.000000	1.077682	0.139145	1.000000	1.000000	1.440142	0.121162	1.000000	1.000000	131.066269	0.114335	2.000000	17.000000
4.000000	2.000000	12.000000	0.973221	0.282259	1.000000	1.000000	0.984204	0.134570	1.000000	1.000000	131.595702	0.138317	2.000000	17.000000
4.000000	2.000000	2.000000	0.958993	0.317908	1.000000	1.000000	1.247211	0.132272	1.000000	1.000000	132.469900	1.018717	2.000000	13.000000
4.000000	2.000000	10.000000	1.028862	0.157138	1.000000	1.000000	1.463519	0.117006	1.000000	1.000000	132.628271	1.389144	2.000000	16.000000
4.000000	2.000000	13.000000	1.058853	0.110084	1.000000	1.000000	1.319963	0.142995	1.000000	1.000000	132.259842	0.081348	2.000000	15.000000
4.000000	2.000000	17.000000	1.023812	0.134905	1.000000	1.000000	1.215419	0.138704	1.000000	1.000000	131.697208	0.125205	2.000000	18.000000
4.000000	2.000000	20.000000	1.042746	0.203156	1.000000	1.000000	1.817236	0.080618	1.000000	1.000000	132.481100	1.618496	2.000000	15.000000
4.000000	2.000000	25.000000	0.938776	0.384962	1.000000	1.000000	0.885970	0.148826	1.000000	1.000000	132.319088	0.107692	2.000000	16.000000
4.000000	2.000000	14.000000	1.090991	0.167679	1.000000	1.000000	1.048608	0.136987	1.000000	1.000000	132.412556	0.991204	1.000000	18.000000
4.000000	2.000000	38.000000	0.970895	0.262313	1.000000	1.000000	1.263531	0.129146	1.000000	1.000000	133.348754	1.393576	2.000000	19.000000
4.000000	2.000000	34.000000	1.030307	0.319381	1.000000	1.000000	1.477814	0.119876	1.000000	1.000000	132.782057	1.395001	2.000000	20.000000
4.000000	2.000000	26.000000	1.016858	0.264009	1.000000	1.000000	0.961841	0.140741	1.000000	1.000000	131.991875	0.137444	2.000000	22.000000
4.000000	2.000000	1.000000	1.067124	0.271507	1.000000	1.000000	0.939709	0.138745	1.000000	1.000000	131.552820	0.137075	1.000000	23.000000
4.000000	2.000000	5.000000	1.050319	0.377342	1.000000	1.000000	1.378492	0.125538	1.000000	1.000000	131.249038	0.141884	1.000000	25.000000
4.000000	2.000000	8.000000	1.086933	0.387799	1.000000	1.000000	1.345849	0.121617	1.000000	1.000000	131.910554	0.999243	1.000000	35.000000
4.000000	2.000000	4.000000	0.986897	0.163928	1.000000	1.000000	1.084989	0.142941	1.000000	1.000000	132.050690	0.110458	2.000000	27.000000
5.000000	1.000000	15.000000	0.942544	0.151155	1.000000	1.000000	0.831055	0.036572	1.000000	1.000000	173.400634	0.097725	2.000000	12.000000
5.000000	1.000000	12.000000	0.905394	0.363716	1.000000	1.000000	0.823071	0.071436	1.000000	1.000000	175.196027	2.630569	2.000000	12.000000
5.000000	1.000000	37.000000	1.064369	0.229368	1.000000	1.000000	0.910022	0.007495	1.000000	1.000000	170.779068	0.954785	2.000000	13.000000
5.000000	1.000000	13.000000	0.978809	0.145806	1.000000	1.000000	0.949902	0.000098	1.000000	1.000000	169.582022	0.113310	2.000000	12.000000
5.000000	1.000000	35.000000	0.935712	0.293315	1.000000	1.000000	0.997949	0.076709	1.000000	1.000000	165.905962	1.631294	2.000000	12.000000
5.000000	1.000000	18.000000	1.083563	0.350626	1.000000	1.000000	0.938574	0.001526	1.000000	1.000000	169.418973	0.142159	2.000000	12.000000
5.000000	1.000000	7.000000	0.962732	0.202356	1.000000	1.000000	0.929224	0.070996	1.000000	1.000000	174.828247	2.646465	2.000000	12.000000
5.000000	1.000000	25.000000	1.042221	0.113596	1.000000	1.000000	0.949805	0.000024	1.000000	1.000000	169.278552	0.123073	2.000000	12.000000
5.000000	1.000000	39.000000	1.003180	0.353956	1.000000	1.000000	1.077466	0.065906	1.000000	1.000000	172.109671	2.662098	2.000000	12.000000
5.000000	1.000000	29.000000	1.098409	0.187243	1.000000	1.000000	1.016400	0.083823	1.000000	1.000000	167.468021	0.996041	2.000000	14.000000
5.000000	1.000000	26.000000	0.922023	0.255069	1.000000	1.000000	0.952881	0.000024	1.000000	1.000000	169.537949	0.188043	2.000000	12.000000
5.000000	1.000000	21.000000	1.017679	0.187133	1.000000	1.000000	0.849146	0.082239	1.000000	1.000000	167.089425	1.851670	2.000000	14.000000
5.000000	1.000000	11.000000	0.931884	0.339565	1.000000	1.000000	0.777393	0.086084	1.000000	1.000000	167.854777	1.874601	2.000000	15.000000
5.000000	1.000000	10.000000	1.005758	0.382801	1.000000	1.000000	0.738672	0.081689	1.000000	1.000000	166.566311	2.020795	2.000000	14.000000
5.000000	1.000000	9.000000	1.088912	0.149645	1.000000	1.000000	0.922163	0.000002	1.000000	1.000000	170.551365	0.997030	2.000000	16.000000
5.000000	1.000000	28.000000	1.083296	0.112007	1.000000	1.000000	0.425995	0.089133	1.000000	1.000000	164.570237	1.375636	2.000000	13.000000
5.000000	1.000000	22.000000	1.054311	0.228860	1.000000	1.000000	0.998560	0.000024	1.000000	1.000000	169.677320	0.111415	2.000000	12.000000
5.000000	1.000000	3.000000	0.945498	0.270458	1.000000	1.000000	1.172449	0.066263	1.000000	1.000000	171.505147	2.525794	2.000000	15.000000
5.000000	1.000000	40.000000	1.076020	0.177296	1.000000	1.000000	0.901385	0.065201	1.000000	1.000000	174.355695	2.555651	2.000000	16.000000
5.000000	1.000000	8.000000	1.044210	0.143605	1.000000	1.000000	0.970039	0.000000	1.000000	1.000000	169.438900	0.158476	2.000000	17.000000
5.000000	1.000000	6.000000	1.080687	0.156881	1.000000	1.000000	0.850061	0.057183	1.000000	1.000000	178.649223	1.334793	2.000000	16.000000
5.000000	1.000000	36.000000	1.022887	0.330067	1.000000	1.000000	0.608130	0.086816	1.000000	1.000000	165.514747	1.642701	2.000000	13.000000
5.000000	1.000000	38.000000	1.005654	0.176473	1.000000	1.000000	0.929759	0.000002	1.000000	1.000000	169.452371	0.132326	1.000000	19.000000
5.000000	1.000000	20.000000	1.016896	0.330326	1.000000	1.000000	1.303601	0.074770	1.000000	1.000000	171.936146	1.877795	2.000000	16.000000
5.000000	1.000000	34.000000	0.963209	0.330772	1.000000	1.000000	0.936255	0.063525	1.000000	1.000000	176.114884	2.432466	1.000000	24.000000
5.000000	1.000000	4.000000	0.979159	0.391958	1.000000	1.000000	0.234822	0.094657	1.000000	1.000000	166.650348	1.384683	2.000000	18.000000
5.000000	1.000000	14.000000	0.943230	0.386491	1.000000	1.000000	0.878107	0.084444	1.000000	1.000000	167.475078	1.633918	2.000000	21.000000
5.000000	1.000000	5.000000	0.924867	0.242715	1.000000	1.000000	1.031519	0.080481	1.000000	1.000000	169.282083	1.838837	2.000000	23.000000
5.000000	1.000000	27.000000	0.992223	0.308113	1.000000	1.000000	0.568613	0.069047	1.000000	1.000000	179.307196	1.802913	2.000000	26.000000
5.000000	1.000000	23.000000	0.911348	0.221781	1.000000	1.000000	0.973186	0.000002	1.000000	1.000000	169.637338	0.133124	1.000000	21.000000
5.000000	1.000000	30.000000	0.995159	0.340492	1.000000	1.000000	0.843164	0.072021	1.000000	1.000000	175.722482	2.637155	1.000000	27.000000
5.000000	1.000000	1.000000	1.069491	0.253252	1.000000	1.000000	0.210482	0.087906	1.000000	1.000000	168.521653	2.313425	1.000000	26.000000
5.000000	1.000000	24.000000	0.932833	0.104839	1.000000	1.000000	1.031877	0.000031	1.000000	1.000000	170.113898	0.099122	1.000000	31.000000
5.000000	1.000000	33.000000	0.905441	0.216601	1.000000	1.000000	0.902711	0.019668	1.000000	1.000000	170.689406	0.148248	1.000000	20.000000
5.000000	1.000000	17.000000	0.920742	0.379707	1.000000	1.000000	0.988720	0.082305	1.000000	1.000000	168.134499	1.645225	1.000000	24.000000
5.000000	1.000000	2.000000	0.997638	0.203345	1.000000	1.000000	0.986283	0.006751	1.000000	1.000000	169.720478	0.130610	2.000000	21.000000
5.000000	1.000000	32.000000	0.947006	0.249610	1.000000	1.000000	1.027569	0.001311	1.000000	1.000000	169.981098	0.097969	2.000000	24.000000
5.000000	1.000000	16.000000	0.958532	0.169724	1.000000	1.000000	1.495127	0.035062	1.000000	1.000000	183.486624	1.980408	1.000000	40.000000
5.000000	1.000000	31.000000	0.938573	0.293520	1.000000	1.000000	0.979240	0.082492	1.000000	1.000000	167.109375	1.383619	1.000000	29.000000
5.000000	1.000000	19.000000	1.006983	0.192968	1.000000	1.000000	0.983037	0.000000	1.000000	1.000000	169.690082	0.131315	1.000000	42.000000
5.000000	2.000000	17.000000	0.965733	0.223666	1.000000	1.000000	0.781250	0.066016	1.000000	1.000000	180.580699	2.102968	2.000000	12.000000
5.000000	2.000000	30.000000	1.018830	0.332663	1.000000	1.000000	0.853223	0.000098	1.000000	1.000000	171.455570	0.120395	2.000000	12.000000
5.000000	2.000000	24.000000	1.094919	0.267745	1.000000	1.000000	0.769531	0.071436	1.000000	1.000000	177.026200	2.625009	2.000000	11.000000
5.000000	2.000000	18.000000	0.908788	0.192288	1.000000	1.000000	0.200024	0.088867	1.000000	1.000000	165.069224	1.628928	2.000000	12.000000
5.000000	2.000000	7.000000	1.052958	0.218366	1.000000	1.000000	0.790942	0.058105	1.000000	1.000000	181.172200	1.301063	2.000000	12.000000
5.000000	2.000000	1.000000	1.044266	0.149091	1.000000	1.000000	0.766699	0.079639	1.000000	1.000000	170.033287	2.300671	2.000000	12.000000
5.000000	2.000000	2.000000	0.931064	0.113365	1.000000	1.000000	0.931567	0.008319	1.000000	1.000000	173.101125	0.092248	2.000000	15.000000
5.000000	2.000000	11.000000	1.029741	0.110142	1.000000	1.000000	0.990161	0.034375	1.000000	1.000000	178.771196	0.948976	2.000000	13.000000
5.000000	2.000000	32.000000	1.078138	0.266530	1.000000	1.000000	0.908862	0.028662	1.000000	1.000000	175.788921	0.115258	2.000000	15.000000
5.000000	2.000000	26.000000	1.063823	0.199965	1.000000	1.000000	0.937988	0.067554	1.000000	1.000000	173.307187	2.595015	2.000000	13.000000
