subID	TimeConstraint	Model	randi	scl0	eta0	Mp0	wp0	scl	eta	Mp	wp	nll	nllsd	success	iterations
1.000000	1.500000	1.000000	23.000000	1.000000	0.331684	1.000000	1.000000	1.000000	0.500549	1.000000	1.000000	22.667153	0.004531	2.000000	11.000000
1.000000	1.500000	1.000000	20.000000	1.000000	0.131876	1.000000	1.000000	1.000000	0.452564	1.000000	1.000000	22.657626	0.004124	2.000000	12.000000
1.000000	1.500000	1.000000	30.000000	1.000000	0.370512	1.000000	1.000000	1.000000	0.465071	1.000000	1.000000	22.661311	0.003944	2.000000	13.000000
1.000000	1.500000	1.000000	34.000000	1.000000	0.124236	1.000000	1.000000	1.000000	0.400933	1.000000	1.000000	22.671483	0.003131	2.000000	12.000000
1.000000	1.500000	1.000000	11.000000	1.000000	0.173511	1.000000	1.000000	1.000000	0.511864	1.000000	1.000000	22.673918	0.003622	2.000000	12.000000
1.000000	1.500000	1.000000	8.000000	1.000000	0.196066	1.000000	1.000000	1.000000	0.484824	1.000000	1.000000	22.658942	0.004071	2.000000	12.000000
1.000000	1.500000	1.000000	29.000000	1.000000	0.185378	1.000000	1.000000	1.000000	0.487406	1.000000	1.000000	22.668733	0.004146	2.000000	13.000000
1.000000	1.500000	1.000000	12.000000	1.000000	0.162252	1.000000	1.000000	1.000000	0.429128	1.000000	1.000000	22.663805	0.003231	2.000000	12.000000
1.000000	1.500000	1.000000	13.000000	1.000000	0.285890	1.000000	1.000000	1.000000	0.423442	1.000000	1.000000	22.660741	0.003305	2.000000	13.000000
1.000000	1.500000	1.000000	27.000000	1.000000	0.176165	1.000000	1.000000	1.000000	0.428082	1.000000	1.000000	22.659302	0.003930	2.000000	14.000000
1.000000	1.500000	1.000000	10.000000	1.000000	0.172749	1.000000	1.000000	1.000000	0.478710	1.000000	1.000000	22.671797	0.003905	2.000000	14.000000
1.000000	1.500000	1.000000	17.000000	1.000000	0.196592	1.000000	1.000000	1.000000	0.502923	1.000000	1.000000	22.677220	0.004543	2.000000	14.000000
1.000000	1.500000	1.000000	35.000000	1.000000	0.372090	1.000000	1.000000	1.000000	0.447429	1.000000	1.000000	22.659101	0.004051	1.000000	16.000000
2.000000	10.000000	1.000000	12.000000	1.000000	0.295698	1.000000	1.000000	1.000000	0.183707	1.000000	1.000000	19.112872	0.003439	2.000000	9.000000
2.000000	10.000000	1.000000	3.000000	1.000000	0.104778	1.000000	1.000000	1.000000	0.183386	1.000000	1.000000	19.115298	0.003172	2.000000	9.000000
2.000000	10.000000	1.000000	36.000000	1.000000	0.224429	1.000000	1.000000	1.000000	0.181836	1.000000	1.000000	19.122091	0.003177	2.000000	9.000000
2.000000	10.000000	1.000000	19.000000	1.000000	0.337835	1.000000	1.000000	1.000000	0.181270	1.000000	1.000000	19.117159	0.003075	2.000000	9.000000
2.000000	10.000000	1.000000	20.000000	1.000000	0.105742	1.000000	1.000000	1.000000	0.182052	1.000000	1.000000	19.116464	0.002666	2.000000	9.000000
2.000000	10.000000	1.000000	27.000000	1.000000	0.355884	1.000000	1.000000	1.000000	0.183276	1.000000	1.000000	19.117579	0.002196	2.000000	10.000000
2.000000	10.000000	1.000000	38.000000	1.000000	0.332910	1.000000	1.000000	1.000000	0.181454	1.000000	1.000000	19.119893	0.002994	2.000000	9.000000
2.000000	10.000000	1.000000	26.000000	1.000000	0.126334	1.000000	1.000000	1.000000	0.182413	1.000000	1.000000	19.115993	0.002298	2.000000	10.000000
2.000000	10.000000	1.000000	14.000000	1.000000	0.152913	1.000000	1.000000	1.000000	0.182501	1.000000	1.000000	19.119565	0.002937	2.000000	10.000000
2.000000	10.000000	1.000000	28.000000	1.000000	0.230020	1.000000	1.000000	1.000000	0.182056	1.000000	1.000000	19.114879	0.003169	2.000000	11.000000
2.000000	10.000000	1.000000	22.000000	1.000000	0.222878	1.000000	1.000000	1.000000	0.180247	1.000000	1.000000	19.115844	0.002739	2.000000	11.000000
2.000000	10.000000	1.000000	30.000000	1.000000	0.398405	1.000000	1.000000	1.000000	0.181242	1.000000	1.000000	19.118766	0.002921	2.000000	12.000000
2.000000	10.000000	1.000000	18.000000	1.000000	0.287386	1.000000	1.000000	1.000000	0.182540	1.000000	1.000000	19.116151	0.002448	2.000000	12.000000
2.000000	10.000000	1.000000	40.000000	1.000000	0.326254	1.000000	1.000000	1.000000	0.182175	1.000000	1.000000	19.116106	0.002896	2.000000	10.000000
2.000000	10.000000	1.000000	13.000000	1.000000	0.310399	1.000000	1.000000	1.000000	0.182198	1.000000	1.000000	19.119771	0.002527	2.000000	10.000000
2.000000	10.000000	1.000000	39.000000	1.000000	0.375491	1.000000	1.000000	1.000000	0.181096	1.000000	1.000000	19.119824	0.003554	2.000000	11.000000
2.000000	10.000000	1.000000	5.000000	1.000000	0.315635	1.000000	1.000000	1.000000	0.183527	1.000000	1.000000	19.115036	0.003224	2.000000	11.000000
2.000000	10.000000	1.000000	25.000000	1.000000	0.306926	1.000000	1.000000	1.000000	0.181720	1.000000	1.000000	19.114784	0.002717	2.000000	12.000000
2.000000	10.000000	1.000000	6.000000	1.000000	0.125920	1.000000	1.000000	1.000000	0.182314	1.000000	1.000000	19.114842	0.002379	2.000000	12.000000
2.000000	10.000000	1.000000	16.000000	1.000000	0.357237	1.000000	1.000000	1.000000	0.182200	1.000000	1.000000	19.120781	0.002738	2.000000	12.000000
2.000000	10.000000	1.000000	9.000000	1.000000	0.333466	1.000000	1.000000	1.000000	0.180424	1.000000	1.000000	19.120614	0.002944	2.000000	10.000000
2.000000	10.000000	1.000000	32.000000	1.000000	0.339583	1.000000	1.000000	1.000000	0.183895	1.000000	1.000000	19.122740	0.001936	2.000000	11.000000
2.000000	10.000000	1.000000	17.000000	1.000000	0.354934	1.000000	1.000000	1.000000	0.182063	1.000000	1.000000	19.120613	0.002842	2.000000	11.000000
2.000000	10.000000	1.000000	1.000000	1.000000	0.149588	1.000000	1.000000	1.000000	0.182207	1.000000	1.000000	19.121251	0.002137	2.000000	12.000000
2.000000	10.000000	1.000000	31.000000	1.000000	0.197452	1.000000	1.000000	1.000000	0.182291	1.000000	1.000000	19.112783	0.002270	2.000000	12.000000
2.000000	10.000000	1.000000	7.000000	1.000000	0.248207	1.000000	1.000000	1.000000	0.180690	1.000000	1.000000	19.118319	0.002919	2.000000	12.000000
2.000000	10.000000	1.000000	24.000000	1.000000	0.248967	1.000000	1.000000	1.000000	0.181347	1.000000	1.000000	19.117207	0.002668	2.000000	12.000000
2.000000	10.000000	1.000000	35.000000	1.000000	0.112454	1.000000	1.000000	1.000000	0.182975	1.000000	1.000000	19.119171	0.002569	2.000000	11.000000
2.000000	10.000000	1.000000	33.000000	1.000000	0.363266	1.000000	1.000000	1.000000	0.182685	1.000000	1.000000	19.113981	0.002704	2.000000	12.000000
2.000000	10.000000	1.000000	23.000000	1.000000	0.326933	1.000000	1.000000	1.000000	0.183096	1.000000	1.000000	19.116142	0.002628	2.000000	12.000000
2.000000	10.000000	1.000000	15.000000	1.000000	0.296569	1.000000	1.000000	1.000000	0.182370	1.000000	1.000000	19.120394	0.002890	2.000000	12.000000
2.000000	10.000000	1.000000	11.000000	1.000000	0.360142	1.000000	1.000000	1.000000	0.182356	1.000000	1.000000	19.119975	0.003541	2.000000	12.000000
2.000000	10.000000	1.000000	8.000000	1.000000	0.174720	1.000000	1.000000	1.000000	0.181780	1.000000	1.000000	19.118380	0.002985	2.000000	12.000000
2.000000	10.000000	1.000000	21.000000	1.000000	0.257850	1.000000	1.000000	1.000000	0.183712	1.000000	1.000000	19.119053	0.002946	2.000000	11.000000
2.000000	10.000000	1.000000	10.000000	1.000000	0.278082	1.000000	1.000000	1.000000	0.180208	1.000000	1.000000	19.118870	0.002402	2.000000	12.000000
2.000000	10.000000	1.000000	29.000000	1.000000	0.190827	1.000000	1.000000	1.000000	0.181187	1.000000	1.000000	19.121860	0.002863	2.000000	12.000000
2.000000	10.000000	1.000000	4.000000	1.000000	0.350944	1.000000	1.000000	1.000000	0.184082	1.000000	1.000000	19.120903	0.003567	2.000000	12.000000
2.000000	10.000000	1.000000	2.000000	1.000000	0.191821	1.000000	1.000000	1.000000	0.181604	1.000000	1.000000	19.116863	0.002886	2.000000	12.000000
2.000000	10.000000	1.000000	37.000000	1.000000	0.216358	1.000000	1.000000	1.000000	0.182332	1.000000	1.000000	19.113381	0.002875	2.000000	14.000000
2.000000	10.000000	1.000000	34.000000	1.000000	0.242866	1.000000	1.000000	1.000000	0.181704	1.000000	1.000000	19.119905	0.003617	2.000000	14.000000
2.000000	1.500000	1.000000	24.000000	1.000000	0.201876	1.000000	1.000000	1.000000	0.233575	1.000000	1.000000	20.305952	0.002870	2.000000	9.000000
2.000000	1.500000	1.000000	37.000000	1.000000	0.319967	1.000000	1.000000	1.000000	0.232088	1.000000	1.000000	20.310052	0.002481	2.000000	9.000000
2.000000	1.500000	1.000000	21.000000	1.000000	0.366384	1.000000	1.000000	1.000000	0.230318	1.000000	1.000000	20.305274	0.003821	2.000000	9.000000
2.000000	1.500000	1.000000	29.000000	1.000000	0.247400	1.000000	1.000000	1.000000	0.235744	1.000000	1.000000	20.304596	0.002951	2.000000	9.000000
2.000000	1.500000	1.000000	1.000000	1.000000	0.315995	1.000000	1.000000	1.000000	0.229016	1.000000	1.000000	20.303915	0.003356	2.000000	10.000000
2.000000	1.500000	1.000000	6.000000	1.000000	0.341645	1.000000	1.000000	1.000000	0.229767	1.000000	1.000000	20.307064	0.002598	2.000000	9.000000
2.000000	1.500000	1.000000	7.000000	1.000000	0.104539	1.000000	1.000000	1.000000	0.228756	1.000000	1.000000	20.306654	0.002824	2.000000	10.000000
2.000000	1.500000	1.000000	16.000000	1.000000	0.362789	1.000000	1.000000	1.000000	0.230591	1.000000	1.000000	20.311700	0.002372	2.000000	10.000000
2.000000	1.500000	1.000000	27.000000	1.000000	0.302689	1.000000	1.000000	1.000000	0.226859	1.000000	1.000000	20.305083	0.003352	2.000000	10.000000
2.000000	1.500000	1.000000	36.000000	1.000000	0.252203	1.000000	1.000000	1.000000	0.231689	1.000000	1.000000	20.300545	0.002127	2.000000	11.000000
2.000000	1.500000	1.000000	25.000000	1.000000	0.119331	1.000000	1.000000	1.000000	0.233108	1.000000	1.000000	20.309939	0.004069	2.000000	11.000000
2.000000	1.500000	1.000000	18.000000	1.000000	0.295700	1.000000	1.000000	1.000000	0.233725	1.000000	1.000000	20.307069	0.003091	2.000000	10.000000
2.000000	1.500000	1.000000	3.000000	1.000000	0.361168	1.000000	1.000000	1.000000	0.232328	1.000000	1.000000	20.305673	0.002287	2.000000	10.000000
2.000000	1.500000	1.000000	22.000000	1.000000	0.106256	1.000000	1.000000	1.000000	0.230876	1.000000	1.000000	20.307439	0.002725	2.000000	11.000000
2.000000	1.500000	1.000000	30.000000	1.000000	0.104258	1.000000	1.000000	1.000000	0.236070	1.000000	1.000000	20.306044	0.003024	2.000000	10.000000
2.000000	1.500000	1.000000	28.000000	1.000000	0.397509	1.000000	1.000000	1.000000	0.235663	1.000000	1.000000	20.310469	0.003521	2.000000	10.000000
2.000000	1.500000	1.000000	4.000000	1.000000	0.140783	1.000000	1.000000	1.000000	0.231875	1.000000	1.000000	20.305448	0.002911	2.000000	10.000000
2.000000	1.500000	1.000000	33.000000	1.000000	0.203626	1.000000	1.000000	1.000000	0.234288	1.000000	1.000000	20.309112	0.002527	2.000000	10.000000
2.000000	1.500000	1.000000	34.000000	1.000000	0.122966	1.000000	1.000000	1.000000	0.228658	1.000000	1.000000	20.314198	0.003021	2.000000	11.000000
2.000000	1.500000	1.000000	39.000000	1.000000	0.370540	1.000000	1.000000	1.000000	0.232682	1.000000	1.000000	20.312372	0.003102	2.000000	10.000000
2.000000	1.500000	1.000000	12.000000	1.000000	0.174507	1.000000	1.000000	1.000000	0.233663	1.000000	1.000000	20.308767	0.003990	2.000000	11.000000
2.000000	1.500000	1.000000	15.000000	1.000000	0.212405	1.000000	1.000000	1.000000	0.231038	1.000000	1.000000	20.305758	0.003171	2.000000	11.000000
2.000000	1.500000	1.000000	8.000000	1.000000	0.221613	1.000000	1.000000	1.000000	0.234896	1.000000	1.000000	20.309469	0.003565	2.000000	11.000000
2.000000	1.500000	1.000000	23.000000	1.000000	0.307932	1.000000	1.000000	1.000000	0.231921	1.000000	1.000000	20.305840	0.003510	2.000000	11.000000
2.000000	1.500000	1.000000	26.000000	1.000000	0.196799	1.000000	1.000000	1.000000	0.229663	1.000000	1.000000	20.308475	0.002812	2.000000	10.000000
2.000000	1.500000	1.000000	38.000000	1.000000	0.123938	1.000000	1.000000	1.000000	0.234104	1.000000	1.000000	20.309482	0.003658	2.000000	10.000000
2.000000	1.500000	1.000000	14.000000	1.000000	0.145267	1.000000	1.000000	1.000000	0.236407	1.000000	1.000000	20.310156	0.002879	2.000000	10.000000
2.000000	1.500000	1.000000	17.000000	1.000000	0.333625	1.000000	1.000000	1.000000	0.232557	1.000000	1.000000	20.304714	0.002622	2.000000	11.000000
2.000000	1.500000	1.000000	10.000000	1.000000	0.110983	1.000000	1.000000	1.000000	0.227953	1.000000	1.000000	20.307134	0.002912	2.000000	11.000000
2.000000	1.500000	1.000000	40.000000	1.000000	0.325190	1.000000	1.000000	1.000000	0.232885	1.000000	1.000000	20.303254	0.003241	2.000000	11.000000
2.000000	1.500000	1.000000	9.000000	1.000000	0.126506	1.000000	1.000000	1.000000	0.230679	1.000000	1.000000	20.302670	0.003005	2.000000	10.000000
2.000000	1.500000	1.000000	5.000000	1.000000	0.370283	1.000000	1.000000	1.000000	0.230954	1.000000	1.000000	20.312402	0.003016	2.000000	11.000000
2.000000	1.500000	1.000000	32.000000	1.000000	0.239520	1.000000	1.000000	1.000000	0.230045	1.000000	1.000000	20.306954	0.004125	2.000000	11.000000
2.000000	1.500000	1.000000	35.000000	1.000000	0.373614	1.000000	1.000000	1.000000	0.229477	1.000000	1.000000	20.306295	0.003562	2.000000	11.000000
2.000000	1.500000	1.000000	31.000000	1.000000	0.395090	1.000000	1.000000	1.000000	0.229469	1.000000	1.000000	20.305384	0.003046	2.000000	11.000000
2.000000	1.500000	1.000000	2.000000	1.000000	0.202410	1.000000	1.000000	1.000000	0.230124	1.000000	1.000000	20.308578	0.003145	2.000000	11.000000
2.000000	1.500000	1.000000	13.000000	1.000000	0.365053	1.000000	1.000000	1.000000	0.226905	1.000000	1.000000	20.307240	0.004000	2.000000	12.000000
2.000000	1.500000	1.000000	11.000000	1.000000	0.380431	1.000000	1.000000	1.000000	0.228266	1.000000	1.000000	20.302142	0.003735	2.000000	12.000000
2.000000	1.500000	1.000000	20.000000	1.000000	0.335068	1.000000	1.000000	1.000000	0.230745	1.000000	1.000000	20.307393	0.002355	2.000000	12.000000
2.000000	1.500000	1.000000	19.000000	1.000000	0.218781	1.000000	1.000000	1.000000	0.234231	1.000000	1.000000	20.304041	0.003017	2.000000	12.000000
3.000000	10.000000	1.000000	12.000000	1.000000	0.116051	1.000000	1.000000	1.000000	0.099406	1.000000	1.000000	18.604496	0.001980	2.000000	10.000000
3.000000	10.000000	1.000000	36.000000	1.000000	0.198333	1.000000	1.000000	1.000000	0.094078	1.000000	1.000000	18.600758	0.001750	2.000000	11.000000
3.000000	10.000000	1.000000	8.000000	1.000000	0.337246	1.000000	1.000000	1.000000	0.098156	1.000000	1.000000	18.601554	0.001861	2.000000	11.000000
3.000000	10.000000	1.000000	6.000000	1.000000	0.372964	1.000000	1.000000	1.000000	0.093115	1.000000	1.000000	18.602167	0.001522	2.000000	10.000000
3.000000	10.000000	1.000000	37.000000	1.000000	0.290194	1.000000	1.000000	1.000000	0.091687	1.000000	1.000000	18.604320	0.001907	2.000000	11.000000
3.000000	10.000000	1.000000	30.000000	1.000000	0.197875	1.000000	1.000000	1.000000	0.093808	1.000000	1.000000	18.604027	0.001878	2.000000	11.000000
3.000000	10.000000	1.000000	22.000000	1.000000	0.220334	1.000000	1.000000	1.000000	0.093088	1.000000	1.000000	18.604396	0.001580	2.000000	11.000000
3.000000	10.000000	1.000000	21.000000	1.000000	0.176124	1.000000	1.000000	1.000000	0.094600	1.000000	1.000000	18.600774	0.001501	2.000000	11.000000
3.000000	10.000000	1.000000	28.000000	1.000000	0.235523	1.000000	1.000000	1.000000	0.091698	1.000000	1.000000	18.604076	0.001774	2.000000	11.000000
3.000000	10.000000	1.000000	7.000000	1.000000	0.102115	1.000000	1.000000	1.000000	0.092845	1.000000	1.000000	18.603295	0.001693	2.000000	11.000000
3.000000	10.000000	1.000000	11.000000	1.000000	0.143239	1.000000	1.000000	1.000000	0.093124	1.000000	1.000000	18.604809	0.001531	2.000000	11.000000
3.000000	10.000000	1.000000	16.000000	1.000000	0.387392	1.000000	1.000000	1.000000	0.093514	1.000000	1.000000	18.601124	0.001148	2.000000	11.000000
