subID,V1,V2,V3,sdV1,sdV2,sdV3,ID1,ID2,ID3,chosenItem,RT,larger,smaller,distractor
14,2.5,3,1.4,0.282842712474619,0,0.282842712474619,4,27,12,2,3.902983275,0,1,0
14,2.3,2.45,1.2,0.424264068711929,0.212132034355964,0,13,19,29,3,3.959495304,0,0,1
14,2.4,3,1.7,0,0,0.282842712474619,3,27,2,1,1.684022379,1,0,0
14,2.225,2.4,1.1,0.106066017177982,0,0,17,3,11,2,2.02002349,0,1,0
14,2.4,2.65,1.2,0,0.0707106781186548,0,3,14,29,1,1.363936029,1,0,0
14,2.225,2.5,1.75,0.106066017177982,0.282842712474619,0.353553390593274,17,4,24,1,1.262922198,1,0,0
14,2.15,2.225,1.95,0.353553390593274,0.106066017177982,0.0707106781186548,30,17,5,2,1.399760815,0,1,0
14,2.5,2.6,1.4,0.282842712474619,0,0.282842712474619,4,18,12,2,5.192115917,0,1,0
14,2.5,2.65,1.4,0.282842712474619,0.0707106781186548,0.282842712474619,4,14,12,2,9.439056638,0,1,0
14,2.6,2.65,2,0,0.0707106781186548,0,18,14,10,2,7.463144217,0,1,0
14,2.15,2.4,1.875,0.353553390593274,0,0.0353553390593273,30,3,8,2,1.199347904,0,1,0
14,2.45,3,1.4,0.212132034355964,0,0.282842712474619,19,27,12,1,1.866826197,1,0,0
14,2.15,2.4,1.1,0.353553390593274,0,0,30,3,11,2,1.280761368,0,1,0
14,2.225,2.65,1.75,0.106066017177982,0.0707106781186548,0.353553390593274,17,14,24,1,1.146387659,1,0,0
14,2.225,2.4,2,0.106066017177982,0,0,17,3,10,2,1.045089508,0,1,0
14,2.15,2.6,1.875,0.353553390593274,0,0.0353553390593273,30,18,8,2,2.535777658,0,1,0
14,2.225,2.45,0.75,0.106066017177982,0.212132034355964,0.0707106781186548,17,19,21,1,2.036826939,1,0,0
14,2.15,2.3,1.75,0.353553390593274,0.424264068711929,0.353553390593274,30,13,24,2,5.110724721,0,1,0
14,2.3,2.45,1.4,0.424264068711929,0.0707106781186548,0.282842712474619,13,16,12,2,1.717340208,0,1,0
14,2.6,2.65,1.95,0,0.0707106781186548,0.0707106781186548,18,14,5,2,8.298168089,0,1,0
14,2.5,2.65,1.875,0.282842712474619,0.0707106781186548,0.0353553390593273,4,14,8,2,1.247731505,0,1,0
14,2.225,2.65,2,0.106066017177982,0.0707106781186548,0,17,14,10,1,1.198517729,1,0,0
14,2.45,2.5,0.75,0.212132034355964,0.282842712474619,0.0707106781186548,19,4,21,1,1.431333464,1,0,0
14,2.225,3,1.1,0.106066017177982,0,0,17,27,11,1,2.338135743,1,0,0
14,2.45,2.45,1.4,0.0707106781186548,0.212132034355964,0.282842712474619,16,19,12,1,1.614771771,1,0,0
14,2.4,2.5,1.7,0,0.282842712474619,0.282842712474619,3,4,2,1,1.748102066,1,0,0
14,2.45,2.5,1.95,0.212132034355964,0.282842712474619,0.0707106781186548,19,4,5,1,2.015421011,1,0,0
14,2.65,3,1.75,0.0707106781186548,0,0.353553390593274,14,27,24,1,6.078082802,1,0,0
14,2.3,2.5,1.2,0.424264068711929,0.282842712474619,0,13,4,29,3,2.065464856,0,0,1
14,2.6,3,1.7,0,0,0.282842712474619,18,27,2,3,2.06981969,0,0,1
14,2.45,2.5,0.9,0.0707106781186548,0.282842712474619,0,16,4,22,1,1.432422398,1,0,0
14,2.225,2.3,1.1,0.106066017177982,0.424264068711929,0,17,13,11,3,2.434027945,0,0,1
14,2.3,2.65,1.4,0.424264068711929,0.0707106781186548,0.282842712474619,13,14,12,2,3.057287833,0,1,0
14,2.45,3,1.2,0.212132034355964,0,0,19,27,29,3,6.283555659,0,0,1
14,2.225,2.3,0.9,0.106066017177982,0.424264068711929,0,17,13,22,1,1.869414378,1,0,0
14,2.15,2.65,1.4,0.353553390593274,0.0707106781186548,0.282842712474619,30,14,12,2,1.495770834,0,1,0
14,2.3,2.4,1.1,0.424264068711929,0,0,13,3,11,3,1.313447237,0,0,1
14,2.4,2.65,0.9,0,0.0707106781186548,0,3,14,22,1,0.925878057,1,0,0
14,2.4,2.45,1.7,0,0.212132034355964,0.282842712474619,3,19,2,1,1.130945368,1,0,0
14,2.5,2.6,1.2,0.282842712474619,0,0,4,18,29,3,1.66377801,0,0,1
14,2.45,2.5,1.95,0.0707106781186548,0.282842712474619,0.0707106781186548,16,4,5,1,1.070396069,1,0,0
14,2.45,3,1.875,0.212132034355964,0,0.0353553390593273,19,27,8,2,1.200861584,0,1,0
14,2.225,2.45,1.2,0.106066017177982,0.212132034355964,0,17,19,29,1,4.172977919,1,0,0
14,2.45,2.5,1.7,0.0707106781186548,0.282842712474619,0.282842712474619,16,4,2,1,1.684671966,1,0,0
14,2.225,2.5,1.95,0.106066017177982,0.282842712474619,0.0707106781186548,17,4,5,1,1.131233694,1,0,0
14,2.4,2.45,2,0,0.212132034355964,0,3,19,10,1,1.816676852,1,0,0
14,2.225,2.3,1.2,0.106066017177982,0.424264068711929,0,17,13,29,1,3.356262014,1,0,0
14,2.5,3,1.2,0.282842712474619,0,0,4,27,29,3,2.484991405,0,0,1
14,2.45,2.6,2,0.212132034355964,0,0,19,18,10,1,2.385572906,1,0,0
14,2.15,2.6,1.7,0.353553390593274,0,0.282842712474619,30,18,2,3,2.3358746,0,0,1
14,2.5,2.65,1.2,0.282842712474619,0.0707106781186548,0,4,14,29,3,1.513519,0,0,1
14,2.3,3,0.75,0.424264068711929,0,0.0707106781186548,13,27,21,2,5.729441562,0,1,0
14,2.45,3,0.9,0.0707106781186548,0,0,16,27,22,1,1.63508579,1,0,0
14,2.15,2.65,1.75,0.353553390593274,0.0707106781186548,0.353553390593274,30,14,24,2,4.323259979,0,1,0
14,2.3,2.45,1.7,0.424264068711929,0.212132034355964,0.282842712474619,13,19,2,3,2.087888226,0,0,1
14,2.3,3,1.875,0.424264068711929,0,0.0353553390593273,13,27,8,2,4.091702322,0,1,0
14,2.45,2.65,1.95,0.0707106781186548,0.0707106781186548,0.0707106781186548,16,14,5,1,1.476924061,1,0,0
14,2.45,2.5,1.75,0.0707106781186548,0.282842712474619,0.353553390593274,16,4,24,1,1.413309346,1,0,0
14,2.3,3,1.95,0.424264068711929,0,0.0707106781186548,13,27,5,2,9.783640703,0,1,0
14,2.225,2.45,1.1,0.106066017177982,0.212132034355964,0,17,19,11,3,1.665070313,0,0,1
14,2.15,3,1.1,0.353553390593274,0,0,30,27,11,3,1.417557517,0,0,1
14,2.5,2.65,1.75,0.282842712474619,0.0707106781186548,0.353553390593274,4,14,24,2,3.514037488,0,1,0
14,2.4,2.65,1.95,0,0.0707106781186548,0.0707106781186548,3,14,5,1,1.098719294,1,0,0
14,2.4,2.65,1.4,0,0.0707106781186548,0.282842712474619,3,14,12,1,1.118743969,1,0,0
14,2.15,2.45,1.2,0.353553390593274,0.0707106781186548,0,30,16,29,2,1.819903193,0,1,0
14,2.15,2.225,2,0.353553390593274,0.106066017177982,0,30,17,10,2,3.270564956,0,1,0
14,2.3,2.5,1.4,0.424264068711929,0.282842712474619,0.282842712474619,13,4,12,1,1.63327411,1,0,0
14,2.15,2.6,2,0.353553390593274,0,0,30,18,10,2,11.059337077,0,1,0
14,2.15,2.45,1.1,0.353553390593274,0.0707106781186548,0,30,16,11,3,1.061766208,0,0,1
14,2.3,3,1.75,0.424264068711929,0,0.353553390593274,13,27,24,2,1.332190246,0,1,0
14,2.15,2.65,1.2,0.353553390593274,0.0707106781186548,0,30,14,29,3,1.098783041,0,0,1
14,2.6,3,1.95,0,0,0.0707106781186548,18,27,5,2,1.296434992,0,1,0
14,2.225,2.45,1.7,0.106066017177982,0.212132034355964,0.282842712474619,17,19,2,1,5.391666128,1,0,0
14,2.45,2.6,1.4,0.212132034355964,0,0.282842712474619,19,18,12,1,4.505910771,1,0,0
14,2.45,2.45,1.75,0.0707106781186548,0.212132034355964,0.353553390593274,16,19,24,1,1.496106005,1,0,0
14,2.4,2.45,1.1,0,0.0707106781186548,0,3,16,11,1,1.244082961,1,0,0
14,2.3,2.65,0.75,0.424264068711929,0.0707106781186548,0.0707106781186548,13,14,21,2,3.353388842,0,1,0
14,2.225,2.45,1.75,0.106066017177982,0.212132034355964,0.353553390593274,17,19,24,1,1.727672108,1,0,0
14,2.4,2.6,1.875,0,0,0.0353553390593273,3,18,8,1,0.932357973,1,0,0
14,2.225,2.45,1.875,0.106066017177982,0.0707106781186548,0.0353553390593273,17,16,8,2,1.683499217,0,1,0
14,2.45,2.65,0.75,0.0707106781186548,0.0707106781186548,0.0707106781186548,16,14,21,1,1.345353105,1,0,0
14,2.4,2.5,1.1,0,0.282842712474619,0,3,4,11,1,1.567036562,1,0,0
15,2.56,3.295,0.04,0.692964645562817,0.275771644662754,0.0565685424949238,26,30,14,2,13.383465945,0,1,0
15,2.72,3.405,1.58,0.325269119345812,0.855599205235723,0.0282842712474619,16,17,8,2,4.483778199,0,1,0
15,3.005,3.405,0.795,0.00707106781186532,0.855599205235723,0.21920310216783,12,17,11,2,5.008547611,0,1,0
15,3.005,3.745,0.04,0.00707106781186532,0.37476659402887,0.0565685424949238,12,10,14,2,4.219244048,0,1,0
15,2.56,3.405,0.965,0.692964645562817,0.855599205235723,0.190918830920368,26,17,24,2,3.387893398,0,1,0
15,2.56,2.97,0.31,0.692964645562817,0.014142135623731,0.282842712474619,26,21,29,2,2.484903186,0,1,0
15,2.72,3.745,0.04,0.325269119345812,0.37476659402887,0.0565685424949238,16,10,14,2,5.46660655,0,1,0
15,3.005,3.995,0.04,0.00707106781186532,0.00707106781186532,0.0565685424949238,12,13,14,2,2.052959141,0,1,0
15,3.405,3.495,0.105,0.855599205235723,0.714177848998413,0.0636396103067893,17,4,6,1,2.915229362,1,0,0
15,3.295,3.405,0.67,0.275771644662754,0.855599205235723,0.509116882454314,30,17,28,2,4.552582887,0,1,0
15,3.565,3.995,0.965,0.615182899632296,0.00707106781186532,0.190918830920368,3,13,24,1,3.306342737,1,0,0
15,3.295,3.745,1.91,0.275771644662754,0.37476659402887,0.127279220613579,30,10,5,2,3.746964978,0,1,0
15,3.295,3.405,0.795,0.275771644662754,0.855599205235723,0.21920310216783,30,17,11,2,2.297326977,0,1,0
15,2.72,3.495,0.105,0.325269119345812,0.714177848998413,0.0636396103067893,16,4,6,2,7.446655964,0,1,0
15,2.97,3.495,0.965,0.014142135623731,0.714177848998413,0.190918830920368,21,4,24,1,2.25300558,1,0,0
15,2.97,3.295,0.67,0.014142135623731,0.275771644662754,0.509116882454314,21,30,28,2,6.961080925,0,1,0
15,3.495,3.565,0.04,0.714177848998413,0.615182899632296,0.0565685424949238,4,3,14,2,2.803179137,0,1,0
15,2.56,3.405,2.23,0.692964645562817,0.855599205235723,0.381837661840736,26,17,15,2,2.449182648,0,1,0
15,2.56,3.495,1.58,0.692964645562817,0.714177848998413,0.0282842712474619,26,4,8,2,4.090304886,0,1,0
15,2.72,3.495,0.795,0.325269119345812,0.714177848998413,0.21920310216783,16,4,11,1,6.260726269,1,0,0
15,3.295,3.405,0.31,0.275771644662754,0.855599205235723,0.282842712474619,30,17,29,2,2.984016041,0,1,0
15,2.97,3.565,0.04,0.014142135623731,0.615182899632296,0.0565685424949238,21,3,14,2,3.403748933,0,1,0
15,3.565,3.745,1.58,0.615182899632296,0.37476659402887,0.0282842712474619,3,10,8,1,3.471613025,1,0,0
15,2.72,3.405,0.795,0.325269119345812,0.855599205235723,0.21920310216783,16,17,11,2,2.263475635,0,1,0
15,3.005,3.495,0.31,0.00707106781186532,0.714177848998413,0.282842712474619,12,4,29,2,4.039956101,0,1,0
15,3.005,3.295,0.04,0.00707106781186532,0.275771644662754,0.0565685424949238,12,30,14,2,1.716726256,0,1,0
15,2.97,3.995,0.105,0.014142135623731,0.00707106781186532,0.0636396103067893,21,13,6,2,3.923374465,0,1,0
15,2.56,3.495,0.965,0.692964645562817,0.714177848998413,0.190918830920368,26,4,24,2,2.183013076,0,1,0
15,2.72,3.745,0.67,0.325269119345812,0.37476659402887,0.509116882454314,16,10,28,2,2.664588934,0,1,0
15,2.72,3.495,1.91,0.325269119345812,0.714177848998413,0.127279220613579,16,4,5,1,13.133316223,1,0,0
15,2.72,3.495,2.23,0.325269119345812,0.714177848998413,0.381837661840736,16,4,15,1,2.328975063,1,0,0
15,2.56,3.565,0.795,0.692964645562817,0.615182899632296,0.21920310216783,26,3,11,2,1.810450662,0,1,0
15,3.495,3.745,0.965,0.714177848998413,0.37476659402887,0.190918830920368,4,10,24,2,2.830426671,0,1,0
15,3.565,3.745,0.67,0.615182899632296,0.37476659402887,0.509116882454314,3,10,28,1,3.28516913,1,0,0
15,3.295,3.995,1.58,0.275771644662754,0.00707106781186532,0.0282842712474619,30,13,8,2,2.385133388,0,1,0
15,3.005,3.295,0.67,0.00707106781186532,0.275771644662754,0.509116882454314,12,30,28,2,3.219991629,0,1,0
15,3.005,3.295,1.58,0.00707106781186532,0.275771644662754,0.0282842712474619,12,30,8,2,3.168574747,0,1,0
15,3.295,3.745,1.58,0.275771644662754,0.37476659402887,0.0282842712474619,30,10,8,2,2.162240239,0,1,0
15,3.495,3.745,0.055,0.714177848998413,0.37476659402887,0.0212132034355964,4,10,7,2,1.963514905,0,1,0
15,2.56,3.995,0.67,0.692964645562817,0.00707106781186532,0.509116882454314,26,13,28,2,2.483877443,0,1,0
15,2.72,2.97,0.795,0.325269119345812,0.014142135623731,0.21920310216783,16,21,11,1,3.972636241,1,0,0
15,3.745,3.995,1.58,0.37476659402887,0.00707106781186532,0.0282842712474619,10,13,8,1,2.634131123,1,0,0
15,3.295,3.995,0.67,0.275771644662754,0.00707106781186532,0.509116882454314,30,13,28,1,4.866876692,1,0,0
15,3.565,3.745,0.04,0.615182899632296,0.37476659402887,0.0565685424949238,3,10,14,1,1.982242628,1,0,0
15,2.56,3.995,0.795,0.692964645562817,0.00707106781186532,0.21920310216783,26,13,11,2,2.988504344,0,1,0
15,3.005,3.495,1.91,0.00707106781186532,0.714177848998413,0.127279220613579,12,4,5,2,2.621290129,0,1,0
15,3.565,3.995,0.04,0.615182899632296,0.00707106781186532,0.0565685424949238,3,13,14,2,5.392242474,0,1,0
15,3.005,3.295,0.965,0.00707106781186532,0.275771644662754,0.190918830920368,12,30,24,2,2.429936547,0,1,0
15,3.295,3.405,0.965,0.275771644662754,0.855599205235723,0.190918830920368,30,17,24,2,1.93271961,0,1,0
15,2.56,3.565,0.055,0.692964645562817,0.615182899632296,0.0212132034355964,26,3,7,2,2.016222444,0,1,0
15,3.005,3.405,0.105,0.00707106781186532,0.855599205235723,0.0636396103067893,12,17,6,2,1.9021546,0,1,0
15,2.97,3.405,0.67,0.014142135623731,0.855599205235723,0.509116882454314,21,17,28,2,2.067132709,0,1,0
15,3.295,3.995,0.04,0.275771644662754,0.00707106781186532,0.0565685424949238,30,13,14,1,2.768028074,1,0,0
15,2.72,2.97,1.58,0.325269119345812,0.014142135623731,0.0282842712474619,16,21,8,1,7.420801482,1,0,0
15,2.72,3.405,0.105,0.325269119345812,0.855599205235723,0.0636396103067893,16,17,6,2,1.216346366,0,1,0
15,2.72,3.995,0.965,0.325269119345812,0.00707106781186532,0.190918830920368,16,13,24,2,2.534163583,0,1,0
15,2.56,3.495,0.67,0.692964645562817,0.714177848998413,0.509116882454314,26,4,28,2,10.191957575,0,1,0
15,2.56,3.005,2.23,0.692964645562817,0.00707106781186532,0.381837661840736,26,12,15,1,2.768793452,1,0,0
15,3.005,3.565,2.23,0.00707106781186532,0.615182899632296,0.381837661840736,12,3,15,2,1.767549538,0,1,0
15,2.56,2.72,0.055,0.692964645562817,0.325269119345812,0.0212132034355964,26,16,7,2,2.869174281,0,1,0
15,2.72,2.97,0.055,0.325269119345812,0.014142135623731,0.0212132034355964,16,21,7,1,5.388264598,1,0,0
15,3.495,3.745,1.58,0.714177848998413,0.37476659402887,0.0282842712474619,4,10,8,2,1.99733295,0,1,0
15,3.295,3.745,2.23,0.275771644662754,0.37476659402887,0.381837661840736,30,10,15,1,3.133900253,1,0,0
15,2.72,3.005,0.31,0.325269119345812,0.00707106781186532,0.282842712474619,16,12,29,1,1.799383069,1,0,0
15,2.72,3.745,0.795,0.325269119345812,0.37476659402887,0.21920310216783,16,10,11,2,1.565992205,0,1,0
15,3.295,3.995,0.965,0.275771644662754,0.00707106781186532,0.190918830920368,30,13,24,2,2.584324412,0,1,0
15,2.97,3.295,2.23,0.014142135623731,0.275771644662754,0.381837661840736,21,30,15,2,2.284854306,0,1,0
15,2.97,3.405,0.31,0.014142135623731,0.855599205235723,0.282842712474619,21,17,29,2,2.285642123,0,1,0
15,3.495,3.745,1.91,0.714177848998413,0.37476659402887,0.127279220613579,4,10,5,2,1.263459736,0,1,0
15,3.295,3.495,0.04,0.275771644662754,0.714177848998413,0.0565685424949238,30,4,14,1,1.676353291,1,0,0
15,2.97,3.745,1.91,0.014142135623731,0.37476659402887,0.127279220613579,21,10,5,2,1.431057673,0,1,0
15,2.72,3.005,1.91,0.325269119345812,0.00707106781186532,0.127279220613579,16,12,5,1,1.029320461,1,0,0
15,3.295,3.565,0.105,0.275771644662754,0.615182899632296,0.0636396103067893,30,3,6,2,2.335000274,0,1,0
15,3.005,3.295,0.31,0.00707106781186532,0.275771644662754,0.282842712474619,12,30,29,2,1.796031052,0,1,0
15,2.72,3.565,1.91,0.325269119345812,0.615182899632296,0.127279220613579,16,3,5,2,1.798107686,0,1,0
15,3.005,3.565,1.91,0.00707106781186532,0.615182899632296,0.127279220613579,12,3,5,2,4.106994474,0,1,0
15,2.97,3.005,1.91,0.014142135623731,0.00707106781186532,0.127279220613579,21,12,5,3,6.348922622,0,0,1
15,2.56,3.995,0.31,0.692964645562817,0.00707106781186532,0.282842712474619,26,13,29,2,1.384117911,0,1,0
15,2.56,3.745,0.055,0.692964645562817,0.37476659402887,0.0212132034355964,26,10,7,2,1.215105977,0,1,0
15,2.72,3.295,1.58,0.325269119345812,0.275771644662754,0.0282842712474619,16,30,8,2,1.315658593,0,1,0
15,2.72,3.405,0.67,0.325269119345812,0.855599205235723,0.509116882454314,16,17,28,2,2.126156241,0,1,0
15,3.005,3.295,2.23,0.00707106781186532,0.275771644662754,0.381837661840736,12,30,15,2,1.514193987,0,1,0
15,2.97,3.295,1.58,0.014142135623731,0.275771644662754,0.0282842712474619,21,30,8,2,5.145004296,0,1,0
15,2.72,3.005,0.105,0.325269119345812,0.00707106781186532,0.0636396103067893,16,12,6,1,2.216455945,1,0,0
15,2.72,3.565,0.67,0.325269119345812,0.615182899632296,0.509116882454314,16,3,28,2,2.169102667,0,1,0
15,3.295,3.495,0.795,0.275771644662754,0.714177848998413,0.21920310216783,30,4,11,1,1.42778581,1,0,0
15,2.97,3.995,0.67,0.014142135623731,0.00707106781186532,0.509116882454314,21,13,28,2,3.154815402,0,1,0
15,3.005,3.405,0.31,0.00707106781186532,0.855599205235723,0.282842712474619,12,17,29,2,1.06882911,0,1,0
15,2.56,2.72,0.105,0.692964645562817,0.325269119345812,0.0636396103067893,26,16,6,2,3.489820857,0,1,0
15,2.97,3.495,0.67,0.014142135623731,0.714177848998413,0.509116882454314,21,4,28,1,4.69046409,1,0,0
15,2.72,3.495,1.58,0.325269119345812,0.714177848998413,0.0282842712474619,16,4,8,1,3.085448433,1,0,0
15,3.295,3.495,0.31,0.275771644662754,0.714177848998413,0.282842712474619,30,4,29,1,1.300230312,1,0,0
15,3.005,3.495,0.055,0.00707106781186532,0.714177848998413,0.0212132034355964,12,4,7,2,2.733832545,0,1,0
15,2.97,3.995,0.055,0.014142135623731,0.00707106781186532,0.0212132034355964,21,13,7,2,1.819540945,0,1,0
15,2.72,3.745,0.055,0.325269119345812,0.37476659402887,0.0212132034355964,16,10,7,2,1.665060188,0,1,0
15,3.005,3.995,1.91,0.00707106781186532,0.00707106781186532,0.127279220613579,12,13,5,2,3.173035448,0,1,0
15,2.97,3.995,0.965,0.014142135623731,0.00707106781186532,0.190918830920368,21,13,24,2,2.904279826,0,1,0
15,3.405,3.565,0.795,0.855599205235723,0.615182899632296,0.21920310216783,17,3,11,1,2.330750525,1,0,0
15,2.56,3.745,0.67,0.692964645562817,0.37476659402887,0.509116882454314,26,10,28,2,1.716952788,0,1,0
15,2.56,2.72,2.23,0.692964645562817,0.325269119345812,0.381837661840736,26,16,15,2,2.700081588,0,1,0
15,2.72,3.565,0.055,0.325269119345812,0.615182899632296,0.0212132034355964,16,3,7,2,1.501350325,0,1,0
15,3.005,3.495,0.105,0.00707106781186532,0.714177848998413,0.0636396103067893,12,4,6,2,1.898713765,0,1,0
15,2.72,3.745,2.23,0.325269119345812,0.37476659402887,0.381837661840736,16,10,15,2,1.548937491,0,1,0
15,2.97,3.495,0.105,0.014142135623731,0.714177848998413,0.0636396103067893,21,4,6,1,1.701858769,1,0,0
15,2.56,3.565,0.105,0.692964645562817,0.615182899632296,0.0636396103067893,26,3,6,2,1.939078958,0,1,0
15,2.72,3.295,0.055,0.325269119345812,0.275771644662754,0.0212132034355964,16,30,7,2,2.163681945,0,1,0
15,2.97,3.995,1.91,0.014142135623731,0.00707106781186532,0.127279220613579,21,13,5,2,2.750966019,0,1,0
15,2.97,3.995,0.31,0.014142135623731,0.00707106781186532,0.282842712474619,21,13,29,2,2.551055534,0,1,0
15,2.56,3.005,0.04,0.692964645562817,0.00707106781186532,0.0565685424949238,26,12,14,1,2.80489525,1,0,0
15,3.005,3.995,0.105,0.00707106781186532,0.00707106781186532,0.0636396103067893,12,13,6,2,1.44855924,0,1,0
15,3.295,3.565,1.58,0.275771644662754,0.615182899632296,0.0282842712474619,30,3,8,1,1.984817277,1,0,0
15,3.005,3.405,0.055,0.00707106781186532,0.855599205235723,0.0212132034355964,12,17,7,2,1.448872225,0,1,0
15,2.72,2.97,0.965,0.325269119345812,0.014142135623731,0.190918830920368,16,21,24,1,3.705033625,1,0,0
15,2.97,3.495,0.31,0.014142135623731,0.714177848998413,0.282842712474619,21,4,29,1,2.030359898,1,0,0
15,3.405,3.995,0.795,0.855599205235723,0.00707106781186532,0.21920310216783,17,13,11,1,3.789978843,1,0,0
15,3.495,3.995,0.31,0.714177848998413,0.00707106781186532,0.282842712474619,4,13,29,2,2.151237617,0,1,0
15,2.56,3.745,0.965,0.692964645562817,0.37476659402887,0.190918830920368,26,10,24,2,1.534785474,0,1,0
15,2.72,3.405,0.965,0.325269119345812,0.855599205235723,0.190918830920368,16,17,24,2,1.916466922,0,1,0
15,3.405,3.995,0.31,0.855599205235723,0.00707106781186532,0.282842712474619,17,13,29,2,1.732874968,0,1,0
15,3.295,3.745,0.04,0.275771644662754,0.37476659402887,0.0565685424949238,30,10,14,1,1.766787967,1,0,0
15,2.72,2.97,0.31,0.325269119345812,0.014142135623731,0.282842712474619,16,21,29,1,4.091713105,1,0,0
15,2.72,3.495,0.965,0.325269119345812,0.714177848998413,0.190918830920368,16,4,24,1,3.655166278,1,0,0
15,2.56,3.405,0.105,0.692964645562817,0.855599205235723,0.0636396103067893,26,17,6,2,1.732449811,0,1,0
15,3.495,3.995,1.91,0.714177848998413,0.00707106781186532,0.127279220613579,4,13,5,2,2.421643726,0,1,0
15,2.97,3.495,1.91,0.014142135623731,0.714177848998413,0.127279220613579,21,4,5,3,5.436387389,0,0,1
15,2.72,3.005,2.23,0.325269119345812,0.00707106781186532,0.381837661840736,16,12,15,1,1.869214495,1,0,0
15,2.72,3.995,1.91,0.325269119345812,0.00707106781186532,0.127279220613579,16,13,5,2,1.347998803,0,1,0
15,3.295,3.565,0.965,0.275771644662754,0.615182899632296,0.190918830920368,30,3,24,1,2.232828999,1,0,0
15,3.295,3.405,0.105,0.275771644662754,0.855599205235723,0.0636396103067893,30,17,6,1,4.791341694,1,0,0
15,2.97,3.565,0.31,0.014142135623731,0.615182899632296,0.282842712474619,21,3,29,2,1.938239694,0,1,0
15,2.56,3.005,0.965,0.692964645562817,0.00707106781186532,0.190918830920368,26,12,24,1,2.605510936,1,0,0
15,2.97,3.995,0.04,0.014142135623731,0.00707106781186532,0.0565685424949238,21,13,14,2,1.836928565,0,1,0
15,3.745,3.995,0.105,0.37476659402887,0.00707106781186532,0.0636396103067893,10,13,6,1,2.25119215,1,0,0
15,3.295,3.995,2.23,0.275771644662754,0.00707106781186532,0.381837661840736,30,13,15,1,3.675339114,1,0,0
15,2.56,3.745,0.795,0.692964645562817,0.37476659402887,0.21920310216783,26,10,11,2,1.670837546,0,1,0
15,3.405,3.995,0.105,0.855599205235723,0.00707106781186532,0.0636396103067893,17,13,6,2,2.68587244,0,1,0
15,3.565,3.745,0.055,0.615182899632296,0.37476659402887,0.0212132034355964,3,10,7,2,4.190768378,0,1,0
15,2.56,3.995,1.91,0.692964645562817,0.00707106781186532,0.127279220613579,26,13,5,2,1.783042377,0,1,0
15,3.295,3.495,0.965,0.275771644662754,0.714177848998413,0.190918830920368,30,4,24,1,2.230924795,1,0,0
15,2.56,3.405,1.58,0.692964645562817,0.855599205235723,0.0282842712474619,26,17,8,2,1.752668046,0,1,0
15,2.56,3.005,0.795,0.692964645562817,0.00707106781186532,0.21920310216783,26,12,11,1,2.483088608,1,0,0
15,3.495,3.745,0.67,0.714177848998413,0.37476659402887,0.509116882454314,4,10,28,2,3.054705261,0,1,0
15,2.97,3.565,0.055,0.014142135623731,0.615182899632296,0.0212132034355964,21,3,7,2,1.699381692,0,1,0
15,2.72,3.745,0.31,0.325269119345812,0.37476659402887,0.282842712474619,16,10,29,2,1.179395417,0,1,0
15,3.005,3.495,0.67,0.00707106781186532,0.714177848998413,0.509116882454314,12,4,28,2,2.220823663,0,1,0
15,2.97,3.745,0.04,0.014142135623731,0.37476659402887,0.0565685424949238,21,10,14,2,1.949303275,0,1,0
15,2.97,3.005,0.965,0.014142135623731,0.00707106781186532,0.190918830920368,21,12,24,1,1.598800967,1,0,0
15,3.295,3.495,1.91,0.275771644662754,0.714177848998413,0.127279220613579,30,4,5,1,4.89437338,1,0,0
15,3.295,3.995,0.31,0.275771644662754,0.00707106781186532,0.282842712474619,30,13,29,2,1.950571338,0,1,0
15,2.97,3.495,2.23,0.014142135623731,0.714177848998413,0.381837661840736,21,4,15,1,1.89473787,1,0,0
15,3.005,3.565,0.105,0.00707106781186532,0.615182899632296,0.0636396103067893,12,3,6,2,2.403563348,0,1,0
15,2.97,3.495,1.58,0.014142135623731,0.714177848998413,0.0282842712474619,21,4,8,1,2.291620986,1,0,0
15,3.405,3.565,0.67,0.855599205235723,0.615182899632296,0.509116882454314,17,3,28,1,2.420359702,1,0,0
15,2.72,2.97,0.67,0.325269119345812,0.014142135623731,0.509116882454314,16,21,28,1,3.3009696,1,0,0
15,2.56,3.295,0.105,0.692964645562817,0.275771644662754,0.0636396103067893,26,30,6,2,0.995442796,0,1,0
15,2.72,3.565,0.105,0.325269119345812,0.615182899632296,0.0636396103067893,16,3,6,2,1.635682208,0,1,0
15,2.72,3.295,0.31,0.325269119345812,0.275771644662754,0.282842712474619,16,30,29,2,1.683337301,0,1,0
15,3.745,3.995,1.91,0.37476659402887,0.00707106781186532,0.127279220613579,10,13,5,2,1.330928935,0,1,0
15,3.295,3.405,1.58,0.275771644662754,0.855599205235723,0.0282842712474619,30,17,8,2,1.951577681,0,1,0
15,2.72,3.005,0.055,0.325269119345812,0.00707106781186532,0.0212132034355964,16,12,7,1,1.517427085,1,0,0
15,2.56,3.495,0.31,0.692964645562817,0.714177848998413,0.282842712474619,26,4,29,2,2.285301244,0,1,0
15,3.005,3.565,0.055,0.00707106781186532,0.615182899632296,0.0212132034355964,12,3,7,2,1.697803581,0,1,0
15,2.56,2.72,0.965,0.692964645562817,0.325269119345812,0.190918830920368,26,16,24,2,2.28517323,0,1,0
