subID,subCode,V1,V2,V3,sdV1,sdV2,sdV3,ID1,ID2,ID3,chosenItem,RT,larger,smaller,distractor
10,S10PF,1.245,1.495,0.995,0.360624458405139,0.714177848998413,0.00707106781186548,23,11,24,1,3.900828719,0,1,0
10,S10PF,1.5,1.5,0.995,0.707106781186548,0.707106781186548,0.00707106781186548,3,30,8,1,1.523527146,NaN,NaN,NaN
10,S10PF,1,1.5,0.99,0,0.707106781186548,0,25,3,1,2,1.339345346,1,0,0
10,S10PF,1.245,1.5,0.99,0.360624458405139,0.707106781186548,0,23,12,26,1,1.138584143,0,1,0
10,S10PF,1.5,2.245,0.995,0.707106781186548,0.346482322781408,0.00707106781186548,30,2,24,2,1.891937246,1,0,0
10,S10PF,1,1.245,0.995,0,0.360624458405139,0.00707106781186548,29,23,8,2,5.089532323,1,0,0
10,S10PF,1.5,2.245,0.99,0.707106781186548,0.346482322781408,0,30,2,26,2,1.0882323,1,0,0
10,S10PF,1.5,1.5,0.99,0.707106781186548,0.707106781186548,0,3,12,26,1,1.439905285,NaN,NaN,NaN
10,S10PF,1.245,1.5,0.995,0.360624458405139,0.707106781186548,0.00707106781186548,23,12,4,1,2.176492374,0,1,0
10,S10PF,1,1.5,0.995,0,0.707106781186548,0.00707106781186548,19,12,18,3,0.853712045,0,0,1
10,S10PF,1.5,2.245,0.995,0.707106781186548,0.346482322781408,0.00707106781186548,12,2,10,2,1.65744148,1,0,0
10,S10PF,1,1.495,0.995,0,0.714177848998413,0.00707106781186548,19,11,24,1,1.791391636,0,1,0
10,S10PF,1.5,1.5,0.99,0.707106781186548,0.707106781186548,0,3,22,1,1,1.121738773,NaN,NaN,NaN
10,S10PF,1,1.5,0.99,0,0.707106781186548,0,19,30,1,1,5.22350243,0,1,0
10,S10PF,1,1.5,0.99,0,0.707106781186548,0,29,30,1,1,3.097260421,0,1,0
10,S10PF,1,1.5,0.995,0,0.707106781186548,0.00707106781186548,25,12,8,2,1.171985008,1,0,0
10,S10PF,1,2.245,0.99,0,0.346482322781408,0,25,2,6,2,3.114012926,1,0,0
10,S10PF,1.495,1.5,0.995,0.714177848998413,0.707106781186548,0.00707106781186548,11,12,4,2,1.657480077,1,0,0
10,S10PF,1,1.245,0.995,0,0.360624458405139,0.00707106781186548,19,23,10,2,4.788222461,1,0,0
10,S10PF,1,1.5,0.995,0,0.707106781186548,0.00707106781186548,29,3,18,3,1.473276614,0,0,1
10,S10PF,1,1.245,1,0,0.360624458405139,0,19,23,16,2,2.327125345,1,0,0
10,S10PF,1.5,2.245,0.995,0.707106781186548,0.346482322781408,0.00707106781186548,22,2,8,1,2.109451874,0,1,0
10,S10PF,1,1.5,0.99,0,0.707106781186548,0,25,30,1,3,10.045239906,0,0,1
10,S10PF,1,1.5,0.99,0,0.707106781186548,0,19,3,1,2,2.528149115,1,0,0
10,S10PF,1,1.5,0.99,0,0.707106781186548,0,25,30,26,2,9.241505991,1,0,0
10,S10PF,1.5,2.245,0.995,0.707106781186548,0.346482322781408,0.00707106781186548,3,2,10,2,1.272284805,1,0,0
10,S10PF,1,1.5,0.995,0,0.707106781186548,0.00707106781186548,19,3,18,3,3.482305862,0,0,1
10,S10PF,1.495,2.245,1,0.714177848998413,0.346482322781408,0,11,2,16,2,1.456554387,1,0,0
10,S10PF,1,1.5,0.995,0,0.707106781186548,0.00707106781186548,19,12,10,1,1.640751774,0,1,0
10,S10PF,1.245,1.5,0.99,0.360624458405139,0.707106781186548,0,23,3,26,2,1.80803435,1,0,0
10,S10PF,1,1.5,0.995,0,0.707106781186548,0.00707106781186548,29,3,4,2,1.875104889,1,0,0
10,S10PF,1,2.245,0.99,0,0.346482322781408,0,29,2,1,2,2.226660347,1,0,0
10,S10PF,1.245,1.5,0.99,0.360624458405139,0.707106781186548,0,23,3,6,1,1.757904066,0,1,0
10,S10PF,1,1.5,0.995,0,0.707106781186548,0.00707106781186548,19,30,14,1,1.657429014,0,1,0
10,S10PF,1,1.5,0.995,0,0.707106781186548,0.00707106781186548,29,22,4,2,1.774757776,1,0,0
10,S10PF,1.5,1.5,0.995,0.707106781186548,0.707106781186548,0.00707106781186548,3,30,18,3,2.980120501,0,0,1
10,S10PF,1.495,1.5,0.995,0.714177848998413,0.707106781186548,0.00707106781186548,11,22,10,2,1.55701857,1,0,0
10,S10PF,1.5,1.5,0.995,0.707106781186548,0.707106781186548,0.00707106781186548,12,30,24,3,4.068424945,0,0,1
10,S10PF,1,1.5,0.995,0,0.707106781186548,0.00707106781186548,29,30,10,1,2.879709585,0,1,0
10,S10PF,1.495,2.245,0.995,0.714177848998413,0.346482322781408,0.00707106781186548,11,2,24,2,2.477788646,1,0,0
10,S10PF,1,1,0.99,0,0,0,19,29,1,1,2.193186217,NaN,NaN,NaN
10,S10PF,1.495,1.5,0.99,0.714177848998413,0.707106781186548,0,11,3,6,2,1.489957022,1,0,0
10,S10PF,1,1.5,0.995,0,0.707106781186548,0.00707106781186548,25,3,8,2,2.226657734,1,0,0
10,S10PF,1.245,1.5,1,0.360624458405139,0.707106781186548,0,23,12,16,1,1.858260024,0,1,0
10,S10PF,1,1.495,0.99,0,0.714177848998413,0,29,11,1,1,11.702649374,0,1,0
10,S10PF,1.5,1.5,0.99,0.707106781186548,0.707106781186548,0,12,22,6,2,1.59043447,NaN,NaN,NaN
10,S10PF,1,1.5,0.995,0,0.707106781186548,0.00707106781186548,19,22,14,2,1.155350857,1,0,0
10,S10PF,1,1.495,0.995,0,0.714177848998413,0.00707106781186548,19,11,18,3,1.272266638,0,0,1
10,S10PF,1.495,1.5,0.99,0.714177848998413,0.707106781186548,0,11,22,26,2,0.820438152,1,0,0
10,S10PF,1,1.5,0.995,0,0.707106781186548,0.00707106781186548,25,30,14,3,3.314939861,0,0,1
10,S10PF,1.495,1.5,0.995,0.714177848998413,0.707106781186548,0.00707106781186548,11,22,24,2,1.506773537,1,0,0
10,S10PF,1.245,1.495,1,0.360624458405139,0.714177848998413,0,23,11,16,1,2.293692143,0,1,0
10,S10PF,1,1.495,0.99,0,0.714177848998413,0,25,11,26,3,1.908625151,0,0,1
10,S10PF,1.495,1.5,0.995,0.714177848998413,0.707106781186548,0.00707106781186548,11,3,10,2,0.719867251,1,0,0
10,S10PF,1,1.5,0.995,0,0.707106781186548,0.00707106781186548,25,3,24,3,1.088234153,0,0,1
10,S10PF,1,1.495,0.995,0,0.714177848998413,0.00707106781186548,19,11,4,1,0.887336916,0,1,0
10,S10PF,1.245,1.495,0.995,0.360624458405139,0.714177848998413,0.00707106781186548,23,11,14,1,6.579593866,0,1,0
10,S10PF,1.5,1.5,0.995,0.707106781186548,0.707106781186548,0.00707106781186548,12,30,18,3,24.275917952,0,0,1
10,S10PF,1.245,1.5,0.995,0.360624458405139,0.707106781186548,0.00707106781186548,23,22,10,2,1.054722471,1,0,0
10,S10PF,1.5,1.5,0.995,0.707106781186548,0.707106781186548,0.00707106781186548,3,30,24,1,1.35618358,NaN,NaN,NaN
10,S10PF,1,1.5,0.99,0,0.707106781186548,0,19,22,1,2,2.745677495,1,0,0
10,S10PF,1,1,1,0,0,0,25,29,16,2,2.176457041,NaN,NaN,NaN
10,S10PF,1,2.245,1,0,0.346482322781408,0,19,2,16,2,3.750204857,1,0,0
10,S10PF,1,2.245,0.99,0,0.346482322781408,0,19,2,26,2,0.853804111,1,0,0
10,S10PF,1,1.495,0.995,0,0.714177848998413,0.00707106781186548,25,11,10,3,3.699854478,0,0,1
10,S10PF,1,1.5,0.995,0,0.707106781186548,0.00707106781186548,19,12,14,1,2.444354276,0,1,0
10,S10PF,1,1.245,1,0,0.360624458405139,0,29,23,16,2,2.260081639,1,0,0
10,S10PF,1.245,1.5,0.99,0.360624458405139,0.707106781186548,0,23,30,6,1,2.126433315,0,1,0
10,S10PF,1.495,1.5,0.995,0.714177848998413,0.707106781186548,0.00707106781186548,11,12,10,2,3.53255683,1,0,0
10,S10PF,1.5,1.5,0.995,0.707106781186548,0.707106781186548,0.00707106781186548,12,22,14,2,1.138470326,NaN,NaN,NaN
10,S10PF,1,2.245,0.995,0,0.346482322781408,0.00707106781186548,25,2,14,2,1.540170203,1,0,0
10,S10PF,1,1.5,0.995,0,0.707106781186548,0.00707106781186548,25,22,4,2,1.239015395,1,0,0
10,S10PF,1.245,1.5,0.99,0.360624458405139,0.707106781186548,0,23,12,6,1,1.138445798,0,1,0
10,S10PF,1,1.5,0.995,0,0.707106781186548,0.00707106781186548,25,3,14,2,1.473256452,1,0,0
10,S10PF,1,2.245,0.995,0,0.346482322781408,0.00707106781186548,19,2,10,2,1.339477234,1,0,0
10,S10PF,1,1.5,0.995,0,0.707106781186548,0.00707106781186548,29,12,4,1,3.365119673,0,1,0
10,S10PF,1.5,1.5,0.995,0.707106781186548,0.707106781186548,0.00707106781186548,12,22,10,2,1.121710583,NaN,NaN,NaN
10,S10PF,1,1.5,0.995,0,0.707106781186548,0.00707106781186548,29,12,14,1,1.305908311,0,1,0
10,S10PF,1.245,1.5,0.995,0.360624458405139,0.707106781186548,0.00707106781186548,23,3,24,1,1.724445457,0,1,0
10,S10PF,1,1.5,0.995,0,0.707106781186548,0.00707106781186548,19,30,8,1,1.339377695,0,1,0
10,S10PF,1.5,1.5,0.995,0.707106781186548,0.707106781186548,0.00707106781186548,3,30,4,1,1.255814388,NaN,NaN,NaN
10,S10PF,1,1.5,0.995,0,0.707106781186548,0.00707106781186548,19,3,24,2,1.824978836,1,0,0
10,S10PF,1.495,1.5,0.995,0.714177848998413,0.707106781186548,0.00707106781186548,11,22,18,3,1.138328687,0,0,1
10,S10PF,1.5,2.245,0.995,0.707106781186548,0.346482322781408,0.00707106781186548,12,2,24,2,1.724436371,1,0,0
10,S10PF,1.5,2.245,0.995,0.707106781186548,0.346482322781408,0.00707106781186548,12,2,8,2,1.088252785,1,0,0
10,S10PF,1,1.5,0.995,0,0.707106781186548,0.00707106781186548,19,30,10,1,1.456445817,0,1,0
10,S10PF,1,1.5,0.995,0,0.707106781186548,0.00707106781186548,19,3,10,2,1.824913233,1,0,0
10,S10PF,1,1.5,0.995,0,0.707106781186548,0.00707106781186548,29,22,18,2,1.674107335,1,0,0
10,S10PF,1,2.245,0.995,0,0.346482322781408,0.00707106781186548,29,2,18,3,1.171923325,0,0,1
10,S10PF,1,1.5,0.99,0,0.707106781186548,0,25,12,6,2,2.193155149,1,0,0
10,S10PF,1.5,1.5,0.995,0.707106781186548,0.707106781186548,0.00707106781186548,3,12,18,1,0.803652937,NaN,NaN,NaN
10,S10PF,1,1.495,0.995,0,0.714177848998413,0.00707106781186548,25,11,24,3,3.766875072,0,0,1
10,S10PF,1.495,1.5,0.995,0.714177848998413,0.707106781186548,0.00707106781186548,11,12,14,2,1.456564693,1,0,0
10,S10PF,1.5,1.5,0.995,0.707106781186548,0.707106781186548,0.00707106781186548,3,22,14,2,1.473376045,NaN,NaN,NaN
10,S10PF,1.5,1.5,0.995,0.707106781186548,0.707106781186548,0.00707106781186548,22,30,4,1,0.870593473,NaN,NaN,NaN
10,S10PF,1.5,1.5,0.995,0.707106781186548,0.707106781186548,0.00707106781186548,3,30,10,1,0.971006576,NaN,NaN,NaN
10,S10PF,1.495,1.5,0.99,0.714177848998413,0.707106781186548,0,11,3,26,2,1.222165703,1,0,0
10,S10PF,1,2.245,0.99,0,0.346482322781408,0,25,2,1,2,1.289179286,1,0,0
10,S10PF,1.495,1.5,0.99,0.714177848998413,0.707106781186548,0,11,30,26,2,2.896389146,1,0,0
10,S10PF,1,1.5,0.99,0,0.707106781186548,0,25,3,6,2,1.942062393,1,0,0
10,S10PF,1,1.5,0.99,0,0.707106781186548,0,19,30,6,1,2.310491019,0,1,0
10,S10PF,1.245,2.245,0.995,0.360624458405139,0.346482322781408,0.00707106781186548,23,2,14,2,1.808124181,1,0,0
10,S10PF,1,2.245,0.99,0,0.346482322781408,0,19,2,1,2,1.038013524,1,0,0
10,S10PF,1,1,0.995,0,0,0.00707106781186548,19,29,14,1,1.456654036,NaN,NaN,NaN
10,S10PF,1.5,2.245,1,0.707106781186548,0.346482322781408,0,22,2,16,1,2.561519794,0,1,0
10,S10PF,1,2.245,0.995,0,0.346482322781408,0.00707106781186548,29,2,4,2,1.188811866,1,0,0
10,S10PF,1.5,1.5,0.995,0.707106781186548,0.707106781186548,0.00707106781186548,12,22,8,2,1.456550311,NaN,NaN,NaN
10,S10PF,1,1.5,0.99,0,0.707106781186548,0,29,22,26,2,0.837109353,1,0,0
10,S10PF,1.495,2.245,0.995,0.714177848998413,0.346482322781408,0.00707106781186548,11,2,8,2,0.904070882,1,0,0
10,S10PF,1,1.495,0.995,0,0.714177848998413,0.00707106781186548,29,11,4,1,7.885406128,0,1,0
10,S10PF,1,1.5,0.995,0,0.707106781186548,0.00707106781186548,19,22,4,2,3.047076042,1,0,0
10,S10PF,1,1.495,0.99,0,0.714177848998413,0,19,11,6,1,1.272402009,0,1,0
10,S10PF,1.495,1.5,0.995,0.714177848998413,0.707106781186548,0.00707106781186548,11,3,24,2,0.736651984,1,0,0
10,S10PF,1,1.5,0.99,0,0.707106781186548,0,29,12,6,1,1.389636529,0,1,0
10,S10PF,1.5,1.5,0.99,0.707106781186548,0.707106781186548,0,22,30,26,1,0.937574231,NaN,NaN,NaN
10,S10PF,1.495,1.5,0.995,0.714177848998413,0.707106781186548,0.00707106781186548,11,22,14,2,1.205437191,1,0,0
10,S10PF,1,1,0.99,0,0,0,19,25,6,1,1.389520478,NaN,NaN,NaN
10,S10PF,1.5,1.5,0.995,0.707106781186548,0.707106781186548,0.00707106781186548,12,22,24,2,1.222082576,NaN,NaN,NaN
10,S10PF,1.5,2.245,0.995,0.707106781186548,0.346482322781408,0.00707106781186548,3,2,14,1,0.987755567,0,1,0
10,S10PF,1,1.5,0.99,0,0.707106781186548,0,25,30,6,2,2.645261928,1,0,0
10,S10PF,1,1.5,0.99,0,0.707106781186548,0,25,12,26,2,4.386485041,1,0,0
10,S10PF,1,1.495,0.995,0,0.714177848998413,0.00707106781186548,29,11,8,1,1.490165868,0,1,0
10,S10PF,1.5,2.245,0.99,0.707106781186548,0.346482322781408,0,3,2,26,2,1.439787323,1,0,0
11,S11HB,2.5,3,1.5,0.707106781186548,0,0.707106781186548,1,29,22,2,2.29320076,1,0,0
11,S11HB,2.25,2.5,0.16,1.06066017177982,0.707106781186548,0.127279220613579,13,1,10,2,4.939008417,1,0,0
11,S11HB,2.5,2.5,0.16,0.707106781186548,0.707106781186548,0.127279220613579,1,23,10,2,2.862896161,NaN,NaN,NaN
11,S11HB,2.5,3,0.11,0.707106781186548,0,0.0989949493661166,24,29,11,2,2.377487988,1,0,0
11,S11HB,2.5,2.5,1.5,0.707106781186548,0.707106781186548,0.707106781186548,1,23,15,1,6.378665617,NaN,NaN,NaN
11,S11HB,2,3,1,0,0,0,14,29,7,2,2.360660078,1,0,0
11,S11HB,2,2.25,1,0,1.06066017177982,0,14,13,7,2,2.260229404,1,0,0
11,S11HB,2.25,2.5,1.5,1.06066017177982,0.707106781186548,0.707106781186548,13,8,5,2,7.701308435,1,0,0
11,S11HB,2,2.25,0.75,0,1.06066017177982,0.353553390593274,14,13,4,2,1.774677129,1,0,0
11,S11HB,2.5,3,1,0.707106781186548,0,0,1,29,7,2,2.260185886,1,0,0
11,S11HB,2.25,2.5,0.16,1.06066017177982,0.707106781186548,0.127279220613579,13,24,10,1,2.645326116,0,1,0
11,S11HB,3,3.25,1.75,0,0.353553390593274,0.353553390593274,16,25,3,2,2.427562445,1,0,0
11,S11HB,2.5,3,0.75,0.707106781186548,0,0.353553390593274,8,16,4,2,1.992206063,1,0,0
11,S11HB,3,3.25,0.75,0,0.353553390593274,0.353553390593274,29,20,4,1,2.678709468,0,1,0
11,S11HB,2.5,3.25,1.5,0.707106781186548,0.353553390593274,0.707106781186548,1,25,19,2,1.858455462,1,0,0
11,S11HB,2,3.25,1,0,0.353553390593274,0,14,25,28,2,1.808241137,1,0,0
11,S11HB,3,3.25,1.5,0,0.353553390593274,0.707106781186548,29,25,15,2,6.345223175,1,0,0
11,S11HB,2.5,3,1.5,0.707106781186548,0,0.707106781186548,8,16,22,2,8.70587493,1,0,0
11,S11HB,2,2.25,0.11,0,1.06066017177982,0.0989949493661166,14,13,11,2,2.343889166,1,0,0
11,S11HB,2,3.25,1.75,0,0.353553390593274,0.353553390593274,14,25,3,2,1.339352319,1,0,0
11,S11HB,2.25,3.25,1.5,1.06066017177982,0.353553390593274,0.707106781186548,13,25,22,2,1.372975804,1,0,0
11,S11HB,2.5,3.25,1.5,0.707106781186548,0.353553390593274,0.707106781186548,24,25,22,2,1.138447237,1,0,0
11,S11HB,2,3.25,1.5,0,0.353553390593274,0.707106781186548,14,20,19,2,1.155146743,1,0,0
11,S11HB,2.5,3,1.75,0.707106781186548,0,0.353553390593274,23,16,3,2,5.056051888,1,0,0
11,S11HB,2.5,2.5,1.5,0.707106781186548,0.707106781186548,0.707106781186548,1,24,19,1,1.573772572,NaN,NaN,NaN
11,S11HB,3,3,0.75,0,0,0.353553390593274,16,29,4,2,2.09275498,NaN,NaN,NaN
11,S11HB,2,3.25,1.5,0,0.353553390593274,0.707106781186548,14,20,22,2,1.423081055,1,0,0
11,S11HB,2.5,2.5,0.11,0.707106781186548,0.707106781186548,0.0989949493661166,1,23,11,1,3.733581031,NaN,NaN,NaN
11,S11HB,2.5,3.25,1,0.707106781186548,0.353553390593274,0,23,25,7,2,1.054750961,1,0,0
11,S11HB,2.5,3,0.16,0.707106781186548,0,0.127279220613579,1,16,10,1,3.281456057,0,1,0
11,S11HB,2,2.5,0.16,0,0.707106781186548,0.127279220613579,14,1,10,2,1.037878959,1,0,0
11,S11HB,2.5,2.5,1,0.707106781186548,0.707106781186548,0,8,24,7,1,1.824814309,NaN,NaN,NaN
11,S11HB,2.5,3,1.5,0.707106781186548,0,0.707106781186548,23,16,15,1,6.646481902,0,1,0
11,S11HB,2.5,2.5,1.75,0.707106781186548,0.707106781186548,0.353553390593274,1,23,3,2,3.281520452,NaN,NaN,NaN
11,S11HB,3,3.25,1,0,0.353553390593274,0,29,20,7,1,2.461080689,0,1,0
11,S11HB,2,3.25,1.5,0,0.353553390593274,0.707106781186548,14,20,15,2,2.645243758,1,0,0
11,S11HB,2.5,2.5,1.75,0.707106781186548,0.707106781186548,0.353553390593274,8,23,3,1,4.671028544,NaN,NaN,NaN
11,S11HB,3,3.25,1.5,0,0.353553390593274,0.707106781186548,29,20,19,1,2.159756129,0,1,0
11,S11HB,2,2.5,1.5,0,0.707106781186548,0.707106781186548,14,24,19,2,3.314834045,1,0,0
11,S11HB,2.5,3,1.5,0.707106781186548,0,0.707106781186548,24,29,15,2,1.222212329,1,0,0
11,S11HB,2,2.5,0.11,0,0.707106781186548,0.0989949493661166,14,24,11,2,1.623949702,1,0,0
11,S11HB,2,3.25,0.16,0,0.353553390593274,0.127279220613579,14,20,10,2,1.623890976,1,0,0
11,S11HB,2,2.5,0.16,0,0.707106781186548,0.127279220613579,14,23,10,2,1.489850345,1,0,0
11,S11HB,2.5,3.25,1.75,0.707106781186548,0.353553390593274,0.353553390593274,23,25,3,2,1.004455839,1,0,0
11,S11HB,3,3.25,1.75,0,0.353553390593274,0.353553390593274,29,20,3,2,11.317625192,1,0,0
11,S11HB,2.5,2.5,1.5,0.707106781186548,0.707106781186548,0.707106781186548,8,24,15,1,1.841645932,NaN,NaN,NaN
11,S11HB,2.5,2.5,1,0.707106781186548,0.707106781186548,0,23,24,28,1,1.975572554,NaN,NaN,NaN
11,S11HB,2,2.5,1,0,0.707106781186548,0,14,23,28,2,1.305840462,1,0,0
11,S11HB,2.25,2.5,1,1.06066017177982,0.707106781186548,0,13,8,7,2,1.875086296,1,0,0
11,S11HB,2,2.5,1,0,0.707106781186548,0,14,8,28,2,0.9542967,1,0,0
11,S11HB,2.25,2.5,1,1.06066017177982,0.707106781186548,0,13,8,28,2,1.222080208,1,0,0
11,S11HB,2.5,3.25,1.5,0.707106781186548,0.353553390593274,0.707106781186548,24,20,15,2,2.126222778,1,0,0
11,S11HB,2.25,2.5,1.5,1.06066017177982,0.707106781186548,0.707106781186548,13,24,5,1,3.264711762,0,1,0
11,S11HB,2.25,3,1,1.06066017177982,0,0,13,29,7,1,1.188702303,0,1,0
11,S11HB,3.25,3.25,1.5,0.353553390593274,0.353553390593274,0.707106781186548,20,25,19,2,1.824872206,NaN,NaN,NaN
11,S11HB,2.5,3,1.5,0.707106781186548,0,0.707106781186548,24,16,22,2,6.562952146,1,0,0
11,S11HB,2.5,2.5,0.11,0.707106781186548,0.707106781186548,0.0989949493661166,8,24,11,1,1.506915806,NaN,NaN,NaN
11,S11HB,2.5,3,0.11,0.707106781186548,0,0.0989949493661166,24,16,11,1,6.160931812,0,1,0
11,S11HB,3,3.25,0.11,0,0.353553390593274,0.0989949493661166,16,20,11,2,1.305865602,1,0,0
11,S11HB,2.5,2.5,1.5,0.707106781186548,0.707106781186548,0.707106781186548,8,23,22,2,4.269141636,NaN,NaN,NaN
11,S11HB,2.5,3.25,0.16,0.707106781186548,0.353553390593274,0.127279220613579,24,20,10,2,3.365120173,1,0,0
11,S11HB,2,2.25,0.16,0,1.06066017177982,0.127279220613579,14,13,10,2,1.573767177,1,0,0
11,S11HB,3,3.25,0.16,0,0.353553390593274,0.127279220613579,29,25,10,2,1.490175507,1,0,0
11,S11HB,2.25,3,1.5,1.06066017177982,0,0.707106781186548,13,16,15,1,1.741304966,0,1,0
11,S11HB,2,3.25,0.75,0,0.353553390593274,0.353553390593274,14,20,4,2,1.556973463,1,0,0
11,S11HB,2.5,3,1.5,0.707106781186548,0,0.707106781186548,1,29,19,1,4.704528966,0,1,0
11,S11HB,2,3,1,0,0,0,14,16,28,2,5.692397635,1,0,0
11,S11HB,2.5,3,1,0.707106781186548,0,0,23,16,28,1,1.958771263,0,1,0
11,S11HB,2.5,2.5,1,0.707106781186548,0.707106781186548,0,1,23,28,2,4.470107249,NaN,NaN,NaN
11,S11HB,2.5,3.25,1.5,0.707106781186548,0.353553390593274,0.707106781186548,24,20,19,2,2.377261968,1,0,0
11,S11HB,2.25,3,1,1.06066017177982,0,0,13,16,7,1,3.114127108,0,1,0
11,S11HB,2.5,3,1.5,0.707106781186548,0,0.707106781186548,23,29,15,1,0.920821139,0,1,0
11,S11HB,2,2.5,0.75,0,0.707106781186548,0.353553390593274,14,24,4,2,1.289125226,1,0,0
11,S11HB,3.25,3.25,1,0.353553390593274,0.353553390593274,0,20,25,28,2,1.021239943,NaN,NaN,NaN
11,S11HB,2.5,3.25,1.5,0.707106781186548,0.353553390593274,0.707106781186548,24,20,22,1,3.164141175,0,1,0
11,S11HB,2,3,0.75,0,0,0.353553390593274,14,16,4,2,2.209966377,1,0,0
11,S11HB,2,3,1.75,0,0,0.353553390593274,14,16,3,2,2.092661906,1,0,0
11,S11HB,2.25,2.5,0.75,1.06066017177982,0.707106781186548,0.353553390593274,13,23,4,2,5.02262496,1,0,0
11,S11HB,3,3.25,1.5,0,0.353553390593274,0.707106781186548,16,20,5,2,2.210012284,1,0,0
11,S11HB,2,2.5,1.5,0,0.707106781186548,0.707106781186548,14,24,22,2,1.941985813,1,0,0
11,S11HB,2.5,3.25,1.5,0.707106781186548,0.353553390593274,0.707106781186548,23,20,19,1,1.222186631,0,1,0
11,S11HB,2.5,2.5,1,0.707106781186548,0.707106781186548,0,8,23,28,1,3.632887197,NaN,NaN,NaN
11,S11HB,2,2.5,1,0,0.707106781186548,0,14,23,7,2,2.494577342,1,0,0
11,S11HB,2.5,3.25,1,0.707106781186548,0.353553390593274,0,1,25,7,2,0.837210838,1,0,0
11,S11HB,3,3.25,1.75,0,0.353553390593274,0.353553390593274,29,25,3,2,1.038007354,1,0,0
11,S11HB,2,2.5,0.16,0,0.707106781186548,0.127279220613579,14,8,10,2,2.009036985,1,0,0
11,S11HB,3,3,1.75,0,0,0.353553390593274,16,29,3,2,1.808246614,NaN,NaN,NaN
11,S11HB,2.5,3.25,1.5,0.707106781186548,0.353553390593274,0.707106781186548,8,20,22,1,2.04250865,0,1,0
11,S11HB,3,3,1.5,0,0,0.707106781186548,16,29,22,2,2.896244254,NaN,NaN,NaN
11,S11HB,2.5,2.5,1.5,0.707106781186548,0.707106781186548,0.707106781186548,8,23,15,2,1.824889256,NaN,NaN,NaN
11,S11HB,2.5,2.5,1.5,0.707106781186548,0.707106781186548,0.707106781186548,8,23,5,2,0.820407732,NaN,NaN,NaN
11,S11HB,3,3.25,1.5,0,0.353553390593274,0.707106781186548,29,20,5,3,4.821686185,0,0,1
11,S11HB,2.5,3,0.11,0.707106781186548,0,0.0989949493661166,8,16,11,1,2.511319703,0,1,0
11,S11HB,2.5,2.5,1,0.707106781186548,0.707106781186548,0,1,24,28,2,3.013584839,NaN,NaN,NaN
11,S11HB,2.5,3.25,1.5,0.707106781186548,0.353553390593274,0.707106781186548,1,20,19,1,2.09274574,0,1,0
11,S11HB,2.5,3,1.5,0.707106781186548,0,0.707106781186548,8,29,5,1,2.594999055,0,1,0
11,S11HB,2,3.25,1.5,0,0.353553390593274,0.707106781186548,14,25,22,2,1.205417176,1,0,0
11,S11HB,2.25,2.5,1.5,1.06066017177982,0.707106781186548,0.707106781186548,13,1,19,1,1.356214099,0,1,0
11,S11HB,3.25,3.25,1.5,0.353553390593274,0.353553390593274,0.707106781186548,20,25,5,2,1.12172983,NaN,NaN,NaN
11,S11HB,2.5,2.5,1.5,0.707106781186548,0.707106781186548,0.707106781186548,23,24,22,1,1.439813657,NaN,NaN,NaN
11,S11HB,2,3,1,0,0,0,14,16,7,2,2.293674589,1,0,0
11,S11HB,2.5,2.5,0.16,0.707106781186548,0.707106781186548,0.127279220613579,23,24,10,1,2.176593319,NaN,NaN,NaN
11,S11HB,3,3.25,1,0,0.353553390593274,0,16,25,28,2,1.623978667,1,0,0
11,S11HB,2.5,3.25,0.16,0.707106781186548,0.353553390593274,0.127279220613579,1,25,10,2,1.004532941,1,0,0
11,S11HB,2,3.25,0.11,0,0.353553390593274,0.0989949493661166,14,20,11,2,1.490026809,1,0,0
11,S11HB,2,2.5,1.5,0,0.707106781186548,0.707106781186548,14,23,15,2,1.573765388,1,0,0
11,S11HB,2.5,2.5,1.75,0.707106781186548,0.707106781186548,0.353553390593274,23,24,3,1,1.423023087,NaN,NaN,NaN
11,S11HB,3,3.25,1,0,0.353553390593274,0,29,20,28,2,1.289117697,1,0,0
11,S11HB,2.5,3.25,0.75,0.707106781186548,0.353553390593274,0.353553390593274,24,25,4,2,0.920825295,1,0,0
11,S11HB,2.5,3,1.75,0.707106781186548,0,0.353553390593274,1,29,3,2,1.92523753,1,0,0
11,S11HB,2.25,3,1.5,1.06066017177982,0,0.707106781186548,13,29,19,1,2.126217286,0,1,0
11,S11HB,2.5,3,1.5,0.707106781186548,0,0.707106781186548,1,29,5,3,6.495924235,0,0,1
11,S11HB,2,3,1.75,0,0,0.353553390593274,14,29,3,2,3.298063949,1,0,0
11,S11HB,2.25,2.5,1.5,1.06066017177982,0.707106781186548,0.707106781186548,13,8,19,1,2.86279669,0,1,0
11,S11HB,2.25,2.5,1.5,1.06066017177982,0.707106781186548,0.707106781186548,13,1,15,1,1.456449182,0,1,0
11,S11HB,2.25,2.5,1.5,1.06066017177982,0.707106781186548,0.707106781186548,13,1,5,1,1.305728038,0,1,0
11,S11HB,2.5,2.5,1.5,0.707106781186548,0.707106781186548,0.707106781186548,8,24,19,1,1.322603679,NaN,NaN,NaN
11,S11HB,2.5,2.5,1.5,0.707106781186548,0.707106781186548,0.707106781186548,1,8,5,2,0.803501084,NaN,NaN,NaN
