subID	modeli	name	eta	Mp	wp	nll	nllsd	success	iterations
20	4	dDNa	1	2.86102299185131e-07	0.740688812732696	362.495388848824	0.0289715535289383	2	18
20	5	dDNb	1	7.94536667001466e-05	0.746539364301134	361.856884049556	0.0278706044584939	2	18
20	6	dDNc	1	1.0244549031313e-07	0.749104230850935	362.488483064869	0.0320690618183768	2	14
20	7	dDNd	1	2.86102299185131e-07	0.738307332992554	361.878225569495	0.0405425263916865	2	15
21	1	McFadden	2.77776107788087	NaN	NaN	391.532055862589	0.0387397642504544	2	14
21	2	Model2	6.66580810546876	NaN	NaN	392.500786002253	0.0369700688480744	2	11
21	3	DN	1	0.400812911987309	0.0276044845581054	386.116286802771	0.0287484790629499	1	28
21	4	dDNa	1	0.353267836570744	2.8961896896329e-05	385.584263623687	0.0334753220555311	2	21
21	5	dDNb	1	0.352775818537346	1.43872020996749e-06	385.631617838939	0.0371583706106114	1	31
21	6	dDNc	1	0.622729110717778	3.81469726529193e-07	387.107780919727	0.0361774848651207	2	19
21	7	dDNd	1	0.361096268432455	0.286126831659931	386.348067238551	0.0332110269241043	1	22
22	1	McFadden	4.02033898830415	NaN	NaN	350.27337477432	0.0366881190187392	2	18
22	2	Model2	3.14255639910699	NaN	NaN	348.769113030491	0.0316014479620703	2	18
22	3	DN	1	1.05358455891256	0.615673141938169	348.309303097338	0.0316390134690261	1	21
22	4	dDNa	1	3.33668899536134	3.81469726529193e-07	348.193727448634	0.0328878010795346	1	24
22	5	dDNb	1	0.55690944790841	0.674546882510185	347.27022441019	0.0339183622258342	2	13
22	6	dDNc	1	3.15478156378677	1.13125248389911e-05	348.782012433023	0.0296858234857179	2	23
