subID	modeli	name	Mp	delta	wp	scl	nll	nllsd	success	iterations
26	2	LinearDistrb	5.23859939846818	0.564499369223131	NaN	0.658342609064448	114.745545749407	0.0782948422530879	2	25
26	3	DN	9.31322574615479e-10	0.569905680674128	0.0825663068564608	NaN	106.472782736127	0.0432979887486858	1	24
26	4	dDNb	0.00299072265625	0.587847900390625	0.083782958984375	4.88281249999556e-05	106.466674408492	0.0364826577321867	1	32
26	5	dDNd	9.31322574615479e-08	0.622318103909492	0.0813362579792738	0.0632218576967716	106.429499910894	0.036001508832649	2	21
27	1	McFadden	26.7433271408081	0.17261483669281	NaN	NaN	344.930669262638	0.0338402357537183	1	28
27	2	LinearDistrb	24.174051463604	0.18627148270607	NaN	3.00396757125854	344.513821894904	0.0371551607123533	2	11
27	3	DN	25.8885600720532	0.234239176062692	1.47171638673615e-05	NaN	344.937053790407	0.0342283570238405	2	16
27	4	dDNb	0.423897049249625	0.301336781667156	0.274123473621952	3.91078410353379	341.76257509224	0.0308129525656944	1	27
27	5	dDNd	1.27614548802376	0.346861809492111	0.242209899425507	3.99999998807907	337.687421315436	0.0352144207562412	2	26
28	1	McFadden	3.1037325039506	-0.0513183504343033	NaN	NaN	171.224924242197	0.0267787574437026	2	11
28	2	LinearDistrb	2.32751717418432	-1.67236492782831	NaN	1.35602346211672	168.980930746735	0.0372358180780262	2	23
28	3	DN	2.05414535535965	-0.0564853044459596	0.0500234583625569	NaN	171.055854606725	0.0306046101251155	1	31
28	4	dDNb	2.26552200317383	-0.387786674499512	0	1.44134864807129	168.94051476156	0.0362493279023109	1	19
28	5	dDNd	2.40194988250732	-1.63585586547852	0	1.34544315338135	168.981707887426	0.0294140118252265	2	19
29	1	McFadden	29.4611215591431	1.61257762908936	NaN	NaN	342.311888827467	0.02800794082234	2	16
29	2	LinearDistrb	25.6926418587786	1.94473031435271	NaN	3.99995174786154	339.915308358072	0.0341115604231683	1	20
29	3	DN	4.61935997009277e-07	1.68336585909128	0.238615326583385	NaN	335.410147857874	0.0472001557942753	2	20
29	4	dDNb	1.9371509552002e-06	1.74450179338455	0.23477498292923	1.1535446703434	335.335156197658	0.0295176671397613	1	25
29	5	dDNd	1.66893005371094e-05	1.76294555664063	0.239321899414063	1.94193468093872	335.266980338001	0.0387416796571215	2	14
30	1	McFadden	25.777450799942	0.33766131401062	NaN	NaN	215.911004765044	0.0315868430863687	2	19
30	2	LinearDistrb	21.4378714412451	0.306679376959801	NaN	3.99648436307907	210.816659761076	0.0306285075535739	2	24
30	3	DN	25.6991124585766	0.333223413540691	0	NaN	215.9153829653	0.030886425594895	2	11
30	4	dDNb	22.378647045698	0.277625742834061	0	3.19970863386989	212.322657151957	0.0385086568950604	1	23
30	5	dDNd	21.4211667683121	0.290568024340701	0	3.99999959203087	210.792348018701	0.0335218295632423	1	20
31	1	McFadden	329.86124420166	0.89859619140625	NaN	NaN	368.849262656842	0.0275015585057763	2	12
31	2	LinearDistrb	369.412471603602	1.45764906834811	NaN	0.107256536372006	368.837323983922	0.0348740986359448	2	17
31	3	DN	396.441519021988	0.215156388282776	0.0842073678970336	NaN	368.874469006772	0.0363267034025235	2	16
31	4	dDNb	293.238289356232	0.776935482025147	2.10683259963989	0.120479583740234	368.882237601333	0.037376534461587	2	27
31	5	dDNd	354.204796422697	0.553532834130343	1.30782895129377	1.28549637652854	368.870471385987	0.0344075587254678	1	19
32	1	McFadden	5.35896535528991	0.282307170080821	NaN	NaN	314.570377920667	0.0359776400007454	1	25
