subID	modeli	name	Mp	wp	nll	nllsd	success	iterations
21	1	McFadden	4.0816650390625	NaN	252.360952393943	0.028396210857708	2	10
21	2	LinearDistrb	0.804570823500399	NaN	219.921178470293	0.023610159873984	1	21
21	3	DN	0.787536390125751	0.0100630093365908	219.180675244815	0.0275444936284433	1	21
21	4	dDNb	0.830440044403076	0	219.902822829493	0.0239079819654206	2	21
21	5	dDNd	0.841585159301758	0	219.939251113305	0.0253250357370148	2	16
22	1	McFadden	0.613380827009678	NaN	199.097235728602	0.0206815056916998	1	23
22	2	LinearDistrb	0.558218344403116	NaN	197.154573902172	0.0206287505847629	1	19
22	3	DN	4.76837158203125e-07	0.102579617500305	197.489014542533	0.0216585433770647	2	11
22	4	dDNb	2.27373675443232e-13	0.0908683841550783	195.403322184741	0.0243602634844794	1	24
22	5	dDNd	2.04890966415405e-08	0.0884049668908119	195.386151069314	0.0245534457338341	1	18
23	1	McFadden	0.481592524020925	NaN	130.431740084103	0.0221611443035846	1	27
23	2	LinearDistrb	0.43544194274623	NaN	132.494284139038	0.0226786238121892	1	21
23	3	DN	0.490450584795326	0	130.375431367947	0.0223277767021557	1	19
23	4	dDNb	0.430635949131101	0	132.488521237929	0.0221238947848813	2	21
23	5	dDNd	0.432721351478904	0	132.486527830722	0.025892842281963	1	19
24	1	McFadden	0.966657809549361	NaN	179.796887988767	0.0213859096954628	1	22
24	2	LinearDistrb	0.928056716918945	NaN	180.593554592709	0.0202634063871007	2	15
24	3	DN	0.9521484375	0	179.792704297532	0.0232103653235218	2	11
24	4	dDNb	0.941307067871094	0	180.59883662097	0.0249741560185282	2	15
24	5	dDNd	0.899423077702522	0	180.582520469843	0.0308905333817584	2	21
25	1	McFadden	0.647252117567405	NaN	165.069943519803	0.0236686056700313	2	22
25	2	LinearDistrb	0.607645412868749	NaN	165.940255755348	0.0220612292414597	1	20
25	3	DN	0.649412003549514	8.54492187499778e-05	165.047783870609	0.0202373468445382	1	19
25	4	dDNb	0.602841377258301	0	165.932729692087	0.0196239573143373	2	18
25	5	dDNd	0.609864189330494	0	165.939016021473	0.0181763907709578	2	26
26	1	McFadden	2.740234375	NaN	219.274268220351	0.0285486747245219	2	12
26	2	LinearDistrb	1.31420662549014	NaN	205.305461571643	0.0299873906260491	1	19
26	3	DN	0.0003509521484375	0.130278015136719	203.174506427126	0.0264865046181357	2	11
26	4	dDNb	4.76837158203125e-07	0.121663165092468	203.308703294324	0.028616512798638	2	17
26	5	dDNd	4.76837158203125e-07	0.123400020599365	203.317283277829	0.0262392184941103	1	18
27	1	McFadden	0.156494952738285	NaN	88.9111754177856	0.0359320479137855	2	22
27	2	LinearDistrb	0.123738148179278	NaN	91.3717814903943	0.0166403050991504	1	22
27	3	DN	4.76837158203125e-07	0.0180631637573242	87.0002237925918	0.0239365640431769	2	19
27	4	dDNb	0.119268959388137	3.75626608729585e-05	91.3609148841118	0.0206651656600888	1	20
27	5	dDNd	0.119596524600638	0	91.3592520941365	0.020116546118733	1	18
28	1	McFadden	0.396113384931596	NaN	127.424556424582	0.0183509772530313	1	26
28	2	LinearDistrb	0.253164627297792	NaN	126.579291824277	0.0203953154637634	2	17
28	3	DN	1.11758708953857e-07	0.0368812263011933	126.268590690962	0.0204198090261974	2	23
28	4	dDNb	0.189775870065205	0.00494792289100587	126.550062393177	0.0214498887179234	1	23
28	5	dDNd	0.202828162685869	0.00399948998829736	126.517753482125	0.0184522246428266	1	23
29	1	McFadden	0.534046556494644	NaN	126.066547632139	0.01892891245035	1	21
29	2	LinearDistrb	0.530905246734619	NaN	130.497947090117	0.0246573623588828	1	21
29	3	DN	0.203723902551388	0.0348532293054916	125.981046783715	0.025309836837186	1	25
29	4	dDNb	0.31596565246582	0.0206940650939942	130.352303621794	0.0247369554429727	2	16
29	5	dDNd	0.324859459478375	0.0191156675965203	130.37788098567	0.0271515046378172	1	21
30	1	McFadden	0.573910713195801	NaN	104.345866113497	0.0204408769860898	2	16
30	2	LinearDistrb	0.494878287278084	NaN	106.948394217787	0.0186979911698784	1	22
30	3	DN	4.76837158203125e-07	0.067154449224472	103.054837275151	0.0211536803885508	2	17
30	4	dDNb	0.320693629444577	0.0201827045995742	106.692233027138	0.0170764930755951	1	18
30	5	dDNd	0.297646693006755	0.0226646618793893	106.690725074301	0.0173016488213523	2	19
31	1	McFadden	0.311843201518059	NaN	143.774647024792	0.0187462780068327	2	20
31	2	LinearDistrb	0.273949709818964	NaN	142.494503509012	0.0199761456364686	1	21
31	3	DN	0.158583046126296	0.0175415380697814	143.646638125449	0.026367017304332	1	22
31	4	dDNb	5.23868948221207e-10	0.0261594422743656	142.029286114127	0.0237901791314875	1	21
31	5	dDNd	0.00962242811510805	0.0259325586797786	141.998551288326	0.0165507085296653	1	17
